painting_id,color_hex,weight
painting::Artists2/Guy Rose/The Blue House.jpg,#d4cbb1,0.123500
painting::Artists2/Guy Rose/View In The San Gabriel Mountains.jpg,#d4cbb1,0.067000
painting::Artists2/Guy Rose/Rocks Point Reamer.jpg,#d4cbb1,0.075500
painting::Artists2/Guy Rose/My Sister Maud.jpg,#d4cbb1,0.375800
painting::Artists2/Guy Rose/Out To Sea.jpg,#d4cbb1,0.106100
painting::Artists2/Guy Rose/Morning Mist Also Known As Late Spring.jpg,#d4cbb1,0.044100
painting::Artists2/Guy Rose/Laguna 1.jpg,#d4cbb1,0.161800
painting::Artists2/Guy Rose/Carmel Dunes 1.jpg,#d4cbb1,0.109000
painting::Artists2/Guy Rose/Spring.jpg,#d4cbb1,0.315400
painting::Artists2/Guy Rose/Study For The Cathedral Tours.jpg,#d4cbb1,0.172700
painting::Artists2/Guy Rose/Provincial Olive Grove.jpg,#d4cbb1,0.132600
painting::Artists2/Guy Rose/Point Lobos.jpg,#d4cbb1,0.049700
painting::Artists2/Guy Rose/Path Along The Shore.jpg,#d4cbb1,0.071200
painting::Artists2/Guy Rose/October Morning.jpg,#d4cbb1,0.251500
painting::Artists2/Guy Rose/Monterey Cypress.jpg,#d4cbb1,0.075200
painting::Artists2/Guy Rose/Misty Dunes Carmel.jpg,#d4cbb1,0.530300
painting::Artists2/Guy Rose/Low Tide Honfleur.jpg,#d4cbb1,0.181900
painting::Artists2/Guy Rose/Mission Point.jpg,#d4cbb1,0.163200
painting::Artists2/Guy Rose/Laguna Beach.jpg,#d4cbb1,0.326400
painting::Artists2/Guy Rose/Laguna.jpg,#d4cbb1,0.115600
painting::Artists2/Guy Rose/La Jolla Cove.jpg,#d4cbb1,0.214800
painting::Artists2/Guy Rose/La Jolla Beach.jpg,#d4cbb1,0.129700
painting::Artists2/Guy Rose/July Afternoon.jpg,#d4cbb1,0.106100
painting::Artists2/Guy Rose/Grey Afternoon.jpg,#d4cbb1,0.152800
painting::Artists2/Guy Rose/Girl In A Wickford Garden New England.jpg,#d4cbb1,0.049000
painting::Artists2/Guy Rose/Gathering Storm High Seas.jpg,#d4cbb1,0.134000
painting::Artists2/Guy Rose/French Farm.jpg,#d4cbb1,0.144100
painting::Artists2/Guy Rose/Country Landscape.jpg,#d4cbb1,0.327700
painting::Artists2/Guy Rose/Carmel Seascape.jpg,#d4cbb1,0.048500
painting::Artists2/Guy Rose/Carmel Dunes.jpg,#d4cbb1,0.085000
painting::Artists2/Guy Rose/Carmel Beach.jpg,#d4cbb1,0.241200
painting::Artists2/Guy Rose/Blossoms And Wallflowers.jpg,#d4cbb1,0.145500
painting::Artists2/Guy Rose/Arroyo Seco.jpg,#d4cbb1,0.173700
painting::Artists2/Guy Rose/Early Morning Summertime 1920.jpg,#d4cbb1,0.231300
painting::Artists2/Guy Rose/Carmel Hills 1920.jpg,#d4cbb1,0.101700
painting::Artists2/Guy Rose/Vista From Point Lobos 1919.jpg,#d4cbb1,0.108300
painting::Artists2/Guy Rose/Point Lobos Trees 1919.jpg,#d4cbb1,0.068500
painting::Artists2/Guy Rose/Oak Grove Carmel 1919.jpg,#d4cbb1,0.075300
painting::Artists2/Guy Rose/Monterey Forest 1919.jpg,#d4cbb1,0.128200
painting::Artists2/Guy Rose/In The Oak Grove 1919.jpg,#d4cbb1,0.081500
painting::Artists2/Guy Rose/Carmel Shore 1919 1.jpg,#d4cbb1,0.249000
painting::Artists2/Guy Rose/Carmel Shore 1919.jpg,#d4cbb1,0.331800
painting::Artists2/Guy Rose/Carmel Coast 1919.jpg,#d4cbb1,0.100200
painting::Artists2/Guy Rose/A Carmel Pine 1918.jpg,#d4cbb1,0.053400
painting::Artists2/Guy Rose/The Sycamores Pasadena 1918.jpg,#d4cbb1,0.065300
painting::Artists2/Guy Rose/Marguerite 1918.jpg,#d4cbb1,0.055800
painting::Artists2/Guy Rose/Point Lobos Oak Tree 1918.jpg,#d4cbb1,0.206900
painting::Artists2/Guy Rose/17 Mile Drive 1918.jpg,#d4cbb1,0.262200
painting::Artists2/Guy Rose/Laguna Eucalyptus 1917.jpg,#d4cbb1,0.074400
painting::Artists2/Guy Rose/Incoming Tide 1917.jpg,#d4cbb1,0.103300
painting::Artists2/Guy Rose/The Oak 1916.jpg,#d4cbb1,0.054000
painting::Artists2/Guy Rose/Laguna Shores 1916.jpg,#d4cbb1,0.142100
painting::Artists2/Guy Rose/Laguna Rocks Low Tide 1916.jpg,#d4cbb1,0.104700
painting::Artists2/Guy Rose/Indian Tobacco Trees La Jolla 1916.jpg,#d4cbb1,0.101600
painting::Artists2/Guy Rose/The Green Parasol 1911.jpg,#d4cbb1,0.044600
painting::Artists2/Guy Rose/The Green Mirror 1911.jpg,#d4cbb1,0.069400
painting::Artists2/Guy Rose/River Epte Giverny 1910 1.jpg,#d4cbb1,0.052000
painting::Artists2/Guy Rose/The Valley Of The Seine 1910.jpg,#d4cbb1,0.269000
painting::Artists2/Guy Rose/The Large Rock 1910.jpg,#d4cbb1,0.048800
painting::Artists2/Guy Rose/The Distant Town 1910.jpg,#d4cbb1,0.233100
painting::Artists2/Guy Rose/River Epte Giverny 1910.jpg,#d4cbb1,0.051300
painting::Artists2/Guy Rose/The Old Bridge France 1910.jpg,#d4cbb1,0.067200
painting::Artists2/Guy Rose/Five O Clock 1910.jpg,#d4cbb1,0.067500
painting::Artists2/Guy Rose/Bluff At Pourville 1910.jpg,#d4cbb1,0.107500
painting::Artists2/Guy Rose/Late Afternoon Giverny 1910.jpg,#d4cbb1,0.132400
painting::Artists2/Guy Rose/Laguna Coast 1910.jpg,#d4cbb1,0.295100
painting::Artists2/Guy Rose/By The Fireside 1910.jpg,#d4cbb1,0.076800
painting::Artists2/Guy Rose/November Twilight 1908.jpg,#d4cbb1,0.078000
painting::Artists2/Guy Rose/Portrait Of An Algerian 1900.jpg,#d4cbb1,0.079000
painting::Artists2/Guy Rose/The Gondolier Venice 1894.jpg,#d4cbb1,0.152700
painting::Artists2/Guy Rose/The End Of The Day 1891.jpg,#d4cbb1,0.116400
painting::Artists2/Guy Rose/Giverny Willows 1891.jpg,#d4cbb1,0.071900
painting::Artists2/Guy Rose/Giverny Hillside 1891.jpg,#d4cbb1,0.072100
painting::Artists2/Richard Jack/Battle Of Vimy Ridge 1918.jpg,#d4cbb1,0.152900
painting::Artists2/Edmund Charles Tarbell/Thoroughbred With Jockey Up.jpg,#d4cbb1,0.135500
painting::Artists2/Joaqu N Sorolla/San Martin Bridge At Toledo 1906.jpg,#d4cbb1,0.076600
painting::Artists2/Joaqu N Sorolla/The Two Sisters 1909.jpg,#d4cbb1,0.141200
painting::Artists2/Joaqu N Sorolla/Fishing Boats 1915.jpg,#d4cbb1,0.090800
painting::Artists2/Joaqu N Sorolla/Beached Boats 1915.jpg,#d4cbb1,0.109600
painting::Artists2/Joaqu N Sorolla/Artist S Patio Cafe Novedades Seville 1915.jpg,#d4cbb1,0.040900
painting::Artists2/Joaqu N Sorolla/Game Of Skittles 1914.jpg,#d4cbb1,0.063000
painting::Artists2/Joaqu N Sorolla/Andalusia The Round Up 1914.jpg,#d4cbb1,0.129800
painting::Artists2/Joaqu N Sorolla/In Hope Of The Fishing 1913.jpg,#d4cbb1,0.156700
painting::Artists2/Joaqu N Sorolla/Types Of La Mancha 1912.jpg,#d4cbb1,0.112300
painting::Artists2/Joaqu N Sorolla/San Vicente Cape.jpg,#d4cbb1,0.059000
painting::Artists2/Joaqu N Sorolla/Shipyard Valencia Beach.jpg,#d4cbb1,0.057300
painting::Artists2/Joaqu N Sorolla/Portrait Of A Woman.jpg,#d4cbb1,0.049200
painting::Artists2/Joaqu N Sorolla/Washerwomen Sketch.jpg,#d4cbb1,0.075700
painting::Artists2/Joaqu N Sorolla/The Los Adarves Gardens The Alhambra Granada.jpg,#d4cbb1,0.042700
painting::Artists2/Joaqu N Sorolla/Street In Granada.jpg,#d4cbb1,0.109300
painting::Artists2/Joaqu N Sorolla/Portrait Of King Alfonso.jpg,#d4cbb1,0.043900
painting::Artists2/Joaqu N Sorolla/Sea At Jávea.jpg,#d4cbb1,0.134800
painting::Artists2/Joaqu N Sorolla/Italian Street.jpg,#d4cbb1,0.215400
painting::Artists2/Joaqu N Sorolla/Landscape With Figure.jpg,#d4cbb1,0.259400
painting::Artists2/Joaqu N Sorolla/Under The Tamarinds San Sebastian.jpg,#d4cbb1,0.116200
painting::Artists2/Joaqu N Sorolla/Malvarrosa Valencia.jpg,#d4cbb1,0.249000
painting::Artists2/Joaqu N Sorolla/Adobe Houses.jpg,#d4cbb1,0.214900
painting::Artists2/Joaqu N Sorolla/Square Of Valencia.jpg,#d4cbb1,0.254400
painting::Artists2/Joaqu N Sorolla/Women On The Beach In San Sebastian.jpg,#d4cbb1,0.217600
painting::Artists2/Joaqu N Sorolla/Chumberas Study.jpg,#d4cbb1,0.199700
painting::Artists2/Joaqu N Sorolla/Excerpts.jpg,#d4cbb1,0.061300
painting::Artists2/Joaqu N Sorolla/Outskirts Of Paris.jpg,#d4cbb1,0.053500
painting::Artists2/Joaqu N Sorolla/Landscapes Of San Pedro San Sebastian.jpg,#d4cbb1,0.096800
painting::Artists2/Joaqu N Sorolla/Landscape In San Sebastian.jpg,#d4cbb1,0.115100
painting::Artists2/Joaqu N Sorolla/Almond Trees In Asis.jpg,#d4cbb1,0.099700
painting::Artists2/Joaqu N Sorolla/Near Jaca.jpg,#d4cbb1,0.071100
painting::Artists2/Joaqu N Sorolla/New York.jpg,#d4cbb1,0.040100
painting::Artists2/Joaqu N Sorolla/Naranjos Alcira.jpg,#d4cbb1,0.151000
painting::Artists2/Joaqu N Sorolla/Castle Of La Mota Medina Del Campo.jpg,#d4cbb1,0.120600
painting::Artists2/Joaqu N Sorolla/Fountain At The Alcazin Sevilla.jpg,#d4cbb1,0.069900
painting::Artists2/Joaqu N Sorolla/Galician Party.jpg,#d4cbb1,0.047400
painting::Artists2/Joaqu N Sorolla/Boys In The Sea.jpg,#d4cbb1,0.084300
painting::Artists2/Joaqu N Sorolla/Painters On The Beach.jpg,#d4cbb1,0.153100
painting::Artists2/Joaqu N Sorolla/Two Men On A Deck.jpg,#d4cbb1,0.048000
painting::Artists2/Joaqu N Sorolla/The Musketeer.jpg,#d4cbb1,0.455600
painting::Artists2/Joaqu N Sorolla/Portrait Of A Gentleman.jpg,#d4cbb1,0.080900
painting::Artists2/Joaqu N Sorolla/Farmhouse In Valencia.jpg,#d4cbb1,0.115800
painting::Artists2/Joaqu N Sorolla/Boy On The Sand.jpg,#d4cbb1,0.171000
painting::Artists2/Joaqu N Sorolla/White Roses From The House Garden 1919.jpg,#d4cbb1,0.064800
painting::Artists2/Joaqu N Sorolla/The Tunny Catch 1919.jpg,#d4cbb1,0.123700
painting::Artists2/Joaqu N Sorolla/The Smugglers 1919.jpg,#d4cbb1,0.068700
painting::Artists2/Joaqu N Sorolla/Portrait Of D Amalio Gimeno 1919.jpg,#d4cbb1,0.076800
painting::Artists2/Joaqu N Sorolla/Valencia Beach Fisherwomen 1919.jpg,#d4cbb1,0.076400
painting::Artists2/Joaqu N Sorolla/The Coast Near San Sebastian 1918.jpg,#d4cbb1,0.140700
painting::Artists2/Joaqu N Sorolla/Portrait Of José Luis López De Arana Benlliure.jpg,#d4cbb1,0.595800
painting::Artists2/Joaqu N Sorolla/View Of Plascencia 1917.jpg,#d4cbb1,0.042700
painting::Artists2/Joaqu N Sorolla/The Market 1917.jpg,#d4cbb1,0.057000
painting::Artists2/Joaqu N Sorolla/The Breakwater At San Sebastian 1917.jpg,#d4cbb1,0.083100
painting::Artists2/Joaqu N Sorolla/Pulling The Boat 1916.jpg,#d4cbb1,0.104300
painting::Artists2/Joaqu N Sorolla/On The Beach At Valencia 1916.jpg,#d4cbb1,0.095300
painting::Artists2/Joaqu N Sorolla/Mother And Daughter Valencia Beach 1916.jpg,#d4cbb1,0.139100
painting::Artists2/Joaqu N Sorolla/Female Nude 1916.jpg,#d4cbb1,0.089700
painting::Artists2/Joaqu N Sorolla/Fisherwoman From Valencia 1916.jpg,#d4cbb1,0.189600
painting::Artists2/Joaqu N Sorolla/The Waves At San Sebastian 1915.jpg,#d4cbb1,0.041700
painting::Artists2/Joaqu N Sorolla/The Fish Catalonia 1915.jpg,#d4cbb1,0.043300
painting::Artists2/Joaqu N Sorolla/View Of Toledo 1912.jpg,#d4cbb1,0.215100
painting::Artists2/Joaqu N Sorolla/Queen Victoria Eugenia Of Spain 1911.jpg,#d4cbb1,0.060000
painting::Artists2/Joaqu N Sorolla/Louis Comfort Tiffany 1911.jpg,#d4cbb1,0.088500
painting::Artists2/Joaqu N Sorolla/Fisherwomen 1911.jpg,#d4cbb1,0.082000
painting::Artists2/Joaqu N Sorolla/Under The Sawning At Zarauz Beach 1910.jpg,#d4cbb1,0.204600
painting::Artists2/Joaqu N Sorolla/Sierra Nevada From The Alhambra Grenada 1910.jpg,#d4cbb1,0.049800
painting::Artists2/Joaqu N Sorolla/On The Sands At Zarauz Beach 1910.jpg,#d4cbb1,0.099000
painting::Artists2/Joaqu N Sorolla/On The Beach At Valencia 1910.jpg,#d4cbb1,0.110800
painting::Artists2/Joaqu N Sorolla/La Salute Venice 1910.jpg,#d4cbb1,0.087200
painting::Artists2/Joaqu N Sorolla/My Wife And Daughters In The Garden 1910.jpg,#d4cbb1,0.090000
painting::Artists2/Joaqu N Sorolla/Maria On The Beach Zarauz 1910.jpg,#d4cbb1,0.097700
painting::Artists2/Joaqu N Sorolla/In The Racing Shell 1910.jpg,#d4cbb1,0.058800
painting::Artists2/Joaqu N Sorolla/Courtyard 1910.jpg,#d4cbb1,0.055200
painting::Artists2/Joaqu N Sorolla/Beneath The Canopy 1910.jpg,#d4cbb1,0.204800
painting::Artists2/Joaqu N Sorolla/Afternoon Sun At The Alcázar Of Seville 1910.jpg,#d4cbb1,0.051600
painting::Artists2/Joaqu N Sorolla/Afternoon Sun Playa De Valencia 1910.jpg,#d4cbb1,0.043100
painting::Artists2/Joaqu N Sorolla/Gardens Of Alcazar Sevilla 1910.jpg,#d4cbb1,0.054300
painting::Artists2/Joaqu N Sorolla/Clotidle Sitting On The Sofa 1910.jpg,#d4cbb1,0.161500
painting::Artists2/Joaqu N Sorolla/Wounded Foot 1909.jpg,#d4cbb1,0.044700
painting::Artists2/Joaqu N Sorolla/Promenade By The Sea 1909.jpg,#d4cbb1,0.048400
painting::Artists2/Joaqu N Sorolla/Net Menders In Valencia 1909.jpg,#d4cbb1,0.088400
painting::Artists2/Joaqu N Sorolla/Monte Ullia San Sebastian 1909.jpg,#d4cbb1,0.071200
painting::Artists2/Joaqu N Sorolla/Garden Of Spanish Farmhouse 1909.jpg,#d4cbb1,0.045900
painting::Artists2/Joaqu N Sorolla/Garden Of Lindaraja 1909.jpg,#d4cbb1,0.123100
painting::Artists2/Joaqu N Sorolla/Boats On The Beach 1909.jpg,#d4cbb1,0.206000
painting::Artists2/Joaqu N Sorolla/Before The Bath 1909.jpg,#d4cbb1,0.083500
painting::Artists2/Joaqu N Sorolla/Hall Of The Ambassadors Alhambra Granada 1909.jpg,#d4cbb1,0.223900
painting::Artists2/Joaqu N Sorolla/Strolling Along The Seashore 1909.jpg,#d4cbb1,0.081800
painting::Artists2/Joaqu N Sorolla/Valencian Boats 1908.jpg,#d4cbb1,0.217800
painting::Artists2/Joaqu N Sorolla/Valencia Beach In The Morning Light 1908.jpg,#d4cbb1,0.163800
painting::Artists2/Joaqu N Sorolla/Triana Bridge Seville 1908.jpg,#d4cbb1,0.080900
painting::Artists2/Joaqu N Sorolla/The Fountain In The Alcázof Seville 1908.jpg,#d4cbb1,0.048700
painting::Artists2/Joaqu N Sorolla/The Alcazat Seville 1908.jpg,#d4cbb1,0.098800
painting::Artists2/Joaqu N Sorolla/The Alcazar 1908.jpg,#d4cbb1,0.183300
painting::Artists2/Joaqu N Sorolla/Sad Inheritance Study Beach Rascals 1908.jpg,#d4cbb1,0.043500
painting::Artists2/Joaqu N Sorolla/Running Along The Beach 1908.jpg,#d4cbb1,0.080900
painting::Artists2/Joaqu N Sorolla/Return From Fishing 1908.jpg,#d4cbb1,0.057600
painting::Artists2/Joaqu N Sorolla/Gardens Of The Alcázof Seville In Wintertime 1908.jpg,#d4cbb1,0.150600
painting::Artists2/Joaqu N Sorolla/After The Bath 1908.jpg,#d4cbb1,0.132600
painting::Artists2/Joaqu N Sorolla/Sailing Vessels On A Breezy Day Valencia.jpg,#d4cbb1,0.124200
painting::Artists2/Joaqu N Sorolla/Orchard House Valencia Study 1908.jpg,#d4cbb1,0.081600
painting::Artists2/Joaqu N Sorolla/Beach At Valencia 1908.jpg,#d4cbb1,0.121300
painting::Artists2/Joaqu N Sorolla/After Bathing Valencia 1908.jpg,#d4cbb1,0.191700
painting::Artists2/Joaqu N Sorolla/The Arrival Of The Boats 1907.jpg,#d4cbb1,0.196000
painting::Artists2/Joaqu N Sorolla/The Rainbow 1907.jpg,#d4cbb1,0.153800
painting::Artists2/Joaqu N Sorolla/Marian In The Gardens La Granja 1907.jpg,#d4cbb1,0.113300
painting::Artists2/Joaqu N Sorolla/Gardens Of La Granja 1907.jpg,#d4cbb1,0.044900
painting::Artists2/Joaqu N Sorolla/Gardens At San Ildefonso 1907.jpg,#d4cbb1,0.111100
painting::Artists2/Joaqu N Sorolla/Bathing At La Granja 1907.jpg,#d4cbb1,0.048000
painting::Artists2/Joaqu N Sorolla/Maria At La Granja 1907.jpg,#d4cbb1,0.333400
painting::Artists2/Joaqu N Sorolla/Roads Of Alijales Toledo 1906.jpg,#d4cbb1,0.117300
painting::Artists2/Joaqu N Sorolla/Raimundo De Madrazo In His Paris Garden 1906.jpg,#d4cbb1,0.086900
painting::Artists2/Joaqu N Sorolla/Windmills On The Tagus Toledo 1906.jpg,#d4cbb1,0.121400
painting::Artists2/Joaqu N Sorolla/The Outskirts Of Segovia 1906.jpg,#d4cbb1,0.042400
painting::Artists2/Joaqu N Sorolla/Snapshot At Biarritz 1906.jpg,#d4cbb1,0.157700
painting::Artists2/Joaqu N Sorolla/Setting Sun In Biarritz 1906.jpg,#d4cbb1,0.115800
painting::Artists2/Joaqu N Sorolla/Rocks And The Lighthouse Biarritz 1906.jpg,#d4cbb1,0.124800
painting::Artists2/Joaqu N Sorolla/Maria At The Beach Biarritz 1906.jpg,#d4cbb1,0.084000
painting::Artists2/Joaqu N Sorolla/Lighthouse Walk At Biarritz 1906.jpg,#d4cbb1,0.133200
painting::Artists2/Joaqu N Sorolla/Seated Nude 1906.jpg,#d4cbb1,0.253500
painting::Artists2/Joaqu N Sorolla/A Rooftop With Flowers 1906.jpg,#d4cbb1,0.253800
painting::Artists2/Joaqu N Sorolla/Boy On The Rocks Javea.jpg,#d4cbb1,0.048700
painting::Artists2/Joaqu N Sorolla/The White Boat Javea 1905.jpg,#d4cbb1,0.060700
painting::Artists2/Joaqu N Sorolla/The Bath Javea 1905.jpg,#d4cbb1,0.066500
painting::Artists2/Joaqu N Sorolla/Rocks And White Boat Javea 1905.jpg,#d4cbb1,0.096800
painting::Artists2/Joaqu N Sorolla/On The Rocks At Javea 1905.jpg,#d4cbb1,0.040900
painting::Artists2/Joaqu N Sorolla/Looking For Shellfish 1905.jpg,#d4cbb1,0.042400
painting::Artists2/Joaqu N Sorolla/Looking For Crabs Among The Rocks Javea 1905.jpg,#d4cbb1,0.225700
painting::Artists2/Joaqu N Sorolla/On The Beach Valencia 1905.jpg,#d4cbb1,0.259900
painting::Artists2/Joaqu N Sorolla/Valencia Two Little Girls On A Beach 1904.jpg,#d4cbb1,0.102400
painting::Artists2/Joaqu N Sorolla/Midday At Valencia Beach 1904.jpg,#d4cbb1,0.067400
painting::Artists2/Joaqu N Sorolla/Mending The Sail 1904.jpg,#d4cbb1,0.079700
painting::Artists2/Joaqu N Sorolla/Clothilde At The Beach 1904.jpg,#d4cbb1,0.110200
painting::Artists2/Joaqu N Sorolla/Boats In The Port Valencia 1904.jpg,#d4cbb1,0.044600
painting::Artists2/Joaqu N Sorolla/Bathing Time 1904.jpg,#d4cbb1,0.052500
painting::Artists2/Joaqu N Sorolla/Oxen In The Sea Study For Sun Of Afternoon 1903.jpg,#d4cbb1,0.051100
painting::Artists2/Joaqu N Sorolla/Valencian Fishwives 1903.jpg,#d4cbb1,0.085000
painting::Artists2/Joaqu N Sorolla/Three Sails 1903.jpg,#d4cbb1,0.109100
painting::Artists2/Joaqu N Sorolla/Orange Trees On The Road To Seville 1903.jpg,#d4cbb1,0.258300
painting::Artists2/Joaqu N Sorolla/Fisherwomen On The Beach Valencia 1903.jpg,#d4cbb1,0.045800
painting::Artists2/Joaqu N Sorolla/Elenita At The Beach Asturias 1903.jpg,#d4cbb1,0.143000
painting::Artists2/Joaqu N Sorolla/Asturian Landscape 1903.jpg,#d4cbb1,0.084800
painting::Artists2/Joaqu N Sorolla/Afternoon Sun 1903.jpg,#d4cbb1,0.074800
painting::Artists2/Joaqu N Sorolla/Children On The Seashore 1903.jpg,#d4cbb1,0.052000
painting::Artists2/Joaqu N Sorolla/Pine Trees 1902.jpg,#d4cbb1,0.071800
painting::Artists2/Joaqu N Sorolla/My Family 1901.jpg,#d4cbb1,0.093200
painting::Artists2/Joaqu N Sorolla/Morning Sun 1901.jpg,#d4cbb1,0.065700
painting::Artists2/Joaqu N Sorolla/Sea And Rocks Jávea 1900.jpg,#d4cbb1,0.057200
painting::Artists2/Joaqu N Sorolla/Shell In Jávea 1900.jpg,#d4cbb1,0.132400
painting::Artists2/Joaqu N Sorolla/Preparing Raisins 1900.jpg,#d4cbb1,0.096900
painting::Artists2/Joaqu N Sorolla/On San Sebastian Beach 1900.jpg,#d4cbb1,0.082300
painting::Artists2/Joaqu N Sorolla/Boy In Sea Foam 1900.jpg,#d4cbb1,0.085500
painting::Artists2/Joaqu N Sorolla/Maria 1900.jpg,#d4cbb1,0.388600
painting::Artists2/Joaqu N Sorolla/The Christening 1899.jpg,#d4cbb1,0.256700
painting::Artists2/Joaqu N Sorolla/Sad Inheritance 1899.jpg,#d4cbb1,0.078200
painting::Artists2/Joaqu N Sorolla/Three Boats By A Shore 1899.jpg,#d4cbb1,0.389200
painting::Artists2/Joaqu N Sorolla/The Small Cove Javea 1898.jpg,#d4cbb1,0.092600
painting::Artists2/Joaqu N Sorolla/On The Coast Of Valencia 1898.jpg,#d4cbb1,0.094600
painting::Artists2/Joaqu N Sorolla/Elena At Her Desk 1898.jpg,#d4cbb1,0.101000
painting::Artists2/Joaqu N Sorolla/Arrival Of The Fishing Boats On The Beach Valencia 1898.jpg,#d4cbb1,0.105700
painting::Artists2/Joaqu N Sorolla/Arrival Of The Boats 1898.jpg,#d4cbb1,0.259400
painting::Artists2/Joaqu N Sorolla/Valencian Fisherman 1897.jpg,#d4cbb1,0.095500
painting::Artists2/Joaqu N Sorolla/Grape Harvest 1896.jpg,#d4cbb1,0.124600
painting::Artists2/Joaqu N Sorolla/In The Garden 1896.jpg,#d4cbb1,0.120100
painting::Artists2/Joaqu N Sorolla/Fishermen Pull In The Nets 1896.jpg,#d4cbb1,0.045600
painting::Artists2/Joaqu N Sorolla/Mending The Sail 1896.jpg,#d4cbb1,0.192400
painting::Artists2/Joaqu N Sorolla/Study For The Comeback Of The Fisheries 1894.jpg,#d4cbb1,0.076600
painting::Artists2/Joaqu N Sorolla/Valencia Landscape 1894.jpg,#d4cbb1,0.182600
painting::Artists2/Joaqu N Sorolla/The Suckling Child 1894.jpg,#d4cbb1,0.092100
painting::Artists2/Joaqu N Sorolla/Ruins Of Bunol 1894.jpg,#d4cbb1,0.149600
painting::Artists2/Joaqu N Sorolla/Portrait Of Countess Of Santiago 1894.jpg,#d4cbb1,0.130100
painting::Artists2/Joaqu N Sorolla/Boat Builders 1894.jpg,#d4cbb1,0.070900
painting::Artists2/Joaqu N Sorolla/Ropemakers 1893.jpg,#d4cbb1,0.097200
painting::Artists2/Joaqu N Sorolla/Fishing Nets 1893.jpg,#d4cbb1,0.045900
painting::Artists2/Joaqu N Sorolla/Valencian Scene 1893.jpg,#d4cbb1,0.082100
painting::Artists2/Joaqu N Sorolla/Portrait Of Antonio Elegido 1893.jpg,#d4cbb1,0.052300
painting::Artists2/Joaqu N Sorolla/Ex Voto 1892.jpg,#d4cbb1,0.213600
painting::Artists2/Edmund Charles Tarbell/Portrait Of Elanor Hyde Phillips.jpg,#d4cbb1,0.123500
painting::Artists2/Edmund Charles Tarbell/Mother And Mary 1922.jpg,#d4cbb1,0.049400
painting::Artists2/Edmund Charles Tarbell/Josephine Knitting 1916.jpg,#d4cbb1,0.182200
painting::Artists2/Edmund Charles Tarbell/Three Firls Reading 1907.jpg,#d4cbb1,0.089400
painting::Artists2/Edmund Charles Tarbell/The Symbol Of Spring 1900.jpg,#d4cbb1,0.441200
painting::Artists2/Edmund Charles Tarbell/Profile 1900.jpg,#d4cbb1,0.102700
painting::Artists2/Edmund Charles Tarbell/Girl With Sailboat 1899.jpg,#d4cbb1,0.112300
painting::Artists2/Edmund Charles Tarbell/My Wife Emeline In A Garden.jpg,#d4cbb1,0.072600
painting::Artists2/Edmund Charles Tarbell/The Bath 1893.jpg,#d4cbb1,0.045500
painting::Artists2/Edmund Charles Tarbell/Mother And Child In A Boat 1892.jpg,#d4cbb1,0.059200
painting::Artists2/Edmund Charles Tarbell/In The Orchard 1891.jpg,#d4cbb1,0.059000
painting::Artists2/Edmund Charles Tarbell/In A Garden 1890.jpg,#d4cbb1,0.069800
