node_id,node_type,label,degree
painting::Artists2/Marevna Marie Vorobieff/Portrait Of Soutine.jpg,painting,Portrait Of Soutine,2
painting::Artists2/Marevna Marie Vorobieff/Study Of A Dead Crow 1955.jpg,painting,Study Of A Dead Crow 1955,1
painting::Artists2/Marevna Marie Vorobieff/Portrait Of A Young David 1955.jpg,painting,Portrait Of A Young David 1955,1
painting::Artists2/Marevna Marie Vorobieff/Peasant Farmer With His Goat 1953.jpg,painting,Peasant Farmer With His Goat 1953,2
painting::Artists2/Marevna Marie Vorobieff/Peasant Woman With Chicken 1948.jpg,painting,Peasant Woman With Chicken 1948,2
painting::Artists2/Marevna Marie Vorobieff/Two Children 1942.jpg,painting,Two Children 1942,1
painting::Artists2/Marevna Marie Vorobieff/Black Woman With Peppers 1938.jpg,painting,Black Woman With Peppers 1938,2
painting::Artists2/Marevna Marie Vorobieff/Still Life With Bottle And Fruit 1938.jpg,painting,Still Life With Bottle And Fruit 1938,2
painting::Artists2/Marevna Marie Vorobieff/Senegal Solgier 1936.jpg,painting,Senegal Solgier 1936,1
painting::Artists2/Marevna Marie Vorobieff/Self Portrait 1929.jpg,painting,Self Portrait 1929,2
painting::Artists2/Marevna Marie Vorobieff/Self Portrait With Still Life 1917.jpg,painting,Self Portrait With Still Life 1917,1
painting::Artists2/Marevna Marie Vorobieff/Modi Kisling And Chaim Soutine 1914.jpg,painting,Modi Kisling And Chaim Soutine 1914,1
painting::Artists2/Olexandr Archipenko/Nude.jpg,painting,Nude,1
painting::Artists2/Olexandr Archipenko/Two Nude Female Figures Seated And Bending.jpg,painting,Two Nude Female Figures Seated And Bending,2
motif::male-nude,motif,male-nude,36
painting::Artists2/Olexandr Archipenko/Two Nude Female Figures With A Cloth.jpg,painting,Two Nude Female Figures With A Cloth,1
painting::Artists2/Olexandr Archipenko/Two Figures.jpg,painting,Two Figures,1
painting::Artists2/Olexandr Archipenko/Two Nude Female Figures.jpg,painting,Two Nude Female Figures,1
painting::Artists2/Olexandr Archipenko/Seated Nude 1920.jpg,painting,Seated Nude 1920,1
painting::Artists2/Olexandr Archipenko/Seated Female Nude With Left Leg Bent.jpg,painting,Seated Female Nude With Left Leg Bent,1
painting::Artists2/Olexandr Archipenko/Seated Female Nude With Left Hand On Right Leg.jpg,painting,Seated Female Nude With Left Hand On Right Leg,1
painting::Artists2/Olexandr Archipenko/Nude Female Figure Shown From The Back.jpg,painting,Nude Female Figure Shown From The Back,1
painting::Artists2/Olexandr Archipenko/Group Of Nude Figures.jpg,painting,Group Of Nude Figures,1
painting::Artists2/Olexandr Archipenko/Woman With Umbrella 1919.jpg,painting,Woman With Umbrella 1919,1
painting::Artists2/Juan Gris/Portrait Of Pablo Picasso 1912.jpg,painting,Portrait Of Pablo Picasso 1912,1
painting::Artists2/Roger De La Fresnaye/Man With A Red Kerchief 1922.jpg,painting,Man With A Red Kerchief 1922,1
painting::Artists2/Roger De La Fresnaye/Castor And Pollux 1922.jpg,painting,Castor And Pollux 1922,1
motif::Greek-and-Roman-Mythology,motif,Greek-and-Roman-Mythology,28
painting::Artists2/Roger De La Fresnaye/Study For Le Pierrot 1921.jpg,painting,Study For Le Pierrot 1921,1
motif::allegories-and-symbols,motif,allegories-and-symbols,74
painting::Artists2/Roger De La Fresnaye/Seated Man 1914.jpg,painting,Seated Man 1914,1
painting::Artists2/Roger De La Fresnaye/Diabolo.jpg,painting,Diabolo,1
motif::books-and-letters,motif,books-and-letters,10
painting::Artists2/Roger De La Fresnaye/The Conquest Of The Air 1913.jpg,painting,The Conquest Of The Air 1913,1
motif::conversations,motif,conversations,9
painting::Artists2/Roger De La Fresnaye/Still Life Tin Of Tea And Pot Of Tobacco 1913.jpg,painting,Still Life Tin Of Tea And Pot Of Tobacco 1913,2
motif::cigarettes-and-pipes,motif,cigarettes-and-pipes,12
painting::Artists2/Roger De La Fresnaye/Married Life 1913.jpg,painting,Married Life 1913,3
motif::couples,motif,couples,49
painting::Artists2/Roger De La Fresnaye/Joan Of Arc.jpg,painting,Joan Of Arc,1
painting::Artists2/Roger De La Fresnaye/Still Life With Coffee Pot And Melon.jpg,painting,Still Life With Coffee Pot And Melon,2
painting::Artists2/Roger De La Fresnaye/Landscape At Ferte Soud Jouarre 1911.jpg,painting,Landscape At Ferte Soud Jouarre 1911,1
painting::Artists2/Roger De La Fresnaye/Artillery 1911.jpg,painting,Artillery 1911,2
motif::military-and-soldiers,motif,military-and-soldiers,9
motif::horsemen,motif,horsemen,13
painting::Artists2/Roger De La Fresnaye/Nudes In Landscape 1910.jpg,painting,Nudes In Landscape 1910,1
painting::Artists2/Roger De La Fresnaye/Cows In A Meadow 1909.jpg,painting,Cows In A Meadow 1909,1
painting::Artists2/Roger De La Fresnaye/Self Portrait 1908.jpg,painting,Self Portrait 1908,2
painting::Artists2/Georges Braque/The Mantelpiece 1925.jpg,painting,The Mantelpiece 1925,2
motif::musical-instruments,motif,musical-instruments,110
painting::Artists2/Georges Braque/The Packing Case 1947.jpg,painting,The Packing Case 1947,1
painting::Artists2/Georges Braque/The Boat Of The Flag.jpg,painting,The Boat Of The Flag,1
painting::Artists2/Georges Braque/Still Life.jpg,painting,Still Life,1
painting::Artists2/Georges Braque/The Metallic Plow 1962.jpg,painting,The Metallic Plow 1962,1
motif::roads-and-vehicles,motif,roads-and-vehicles,10
painting::Artists2/Georges Braque/The Weeding Machine 1961.jpg,painting,The Weeding Machine 1961,1
painting::Artists2/Georges Braque/The Plow 1961.jpg,painting,The Plow 1961,1
painting::Artists2/Georges Braque/The Bicycle.jpg,painting,The Bicycle,1
painting::Artists2/Georges Braque/Bird In The Foliage 1961.jpg,painting,Bird In The Foliage 1961,2
painting::Artists2/Georges Braque/Birds In The Clouds 1960.jpg,painting,Birds In The Clouds 1960,1
painting::Artists2/Georges Braque/Resurrection Of The Bird 1959.jpg,painting,Resurrection Of The Bird 1959,2
painting::Artists2/Georges Braque/Bird And It S Nest.jpg,painting,Bird And It S Nest,1
painting::Artists2/Georges Braque/At Sunset Bird Xvi 1958.jpg,painting,At Sunset Bird Xvi 1958,1
painting::Artists2/Georges Braque/Amaryllis 1958.jpg,painting,Amaryllis 1958,1
painting::Artists2/Georges Braque/Birds 1957.jpg,painting,Birds 1957,1
painting::Artists2/Georges Braque/A Bird Passing Through A Cloud 1957 1.jpg,painting,A Bird Passing Through A Cloud 1957 1,1
painting::Artists2/Georges Braque/A Bird Passing Through A Cloud 1957.jpg,painting,A Bird Passing Through A Cloud 1957,1
painting::Artists2/Georges Braque/Bird Returning To It S Nest 1956.jpg,painting,Bird Returning To It S Nest 1956,2
painting::Artists2/Georges Braque/The Window Shade.jpg,painting,The Window Shade,1
painting::Artists2/Georges Braque/The Studio Viii 1954.jpg,painting,The Studio Viii 1954,4
motif::arts-and-crafts,motif,arts-and-crafts,47
motif::studios-and-workshops,motif,studios-and-workshops,16
painting::Artists2/Georges Braque/The Studio Ix 1954.jpg,painting,The Studio Ix 1954,3
painting::Artists2/Georges Braque/The Echo.jpg,painting,The Echo,3
motif::newspapers,motif,newspapers,17
painting::Artists2/Georges Braque/The Birds 1953.jpg,painting,The Birds 1953,1
painting::Artists2/Georges Braque/Leaves In Color Of Light 1953.jpg,painting,Leaves In Color Of Light 1953,1
painting::Artists2/Georges Braque/Under The Lamp 1952.jpg,painting,Under The Lamp 1952,2
painting::Artists2/Georges Braque/A Landscape Drawn Into Squares.jpg,painting,A Landscape Drawn Into Squares,3
painting::Artists2/Georges Braque/The Studio Vi 1951.jpg,painting,The Studio Vi 1951,4
painting::Artists2/Georges Braque/Night 1951.jpg,painting,Night 1951,1
painting::Artists2/Georges Braque/The Studio Iv 1950.jpg,painting,The Studio Iv 1950,3
painting::Artists2/Georges Braque/Oysters 1950.jpg,painting,Oysters 1950,2
motif::food-and-beverages,motif,food-and-beverages,39
painting::Artists2/Georges Braque/The Studio V 1949.jpg,painting,The Studio V 1949,4
painting::Artists2/Georges Braque/The Studio Iii 1949.jpg,painting,The Studio Iii 1949,2
painting::Artists2/Georges Braque/The Studio Ii 1949.jpg,painting,The Studio Ii 1949,3
painting::Artists2/Georges Braque/The Studio I 1949.jpg,painting,The Studio I 1949,3
painting::Artists2/Georges Braque/The Terrace 1948.jpg,painting,The Terrace 1948,2
motif::furniture-and-decoration,motif,furniture-and-decoration,33
painting::Artists2/Georges Braque/The Chair 1948.jpg,painting,The Chair 1948,1
painting::Artists2/Georges Braque/Still Life With Lobster 1948.jpg,painting,Still Life With Lobster 1948,2
painting::Artists2/Georges Braque/Not_Detected_193676.jpg,painting,Not_Detected_193676,1
painting::Artists2/Georges Braque/Helios V Blue Violet 1948.jpg,painting,Helios V Blue Violet 1948,1
painting::Artists2/Georges Braque/The Glass Of Lilac 1946.jpg,painting,The Glass Of Lilac 1946,1
painting::Artists2/Georges Braque/The Blue Jug 1946.jpg,painting,The Blue Jug 1946,1
painting::Artists2/Georges Braque/Woman With Book 1945.jpg,painting,Woman With Book 1945,1
motif::reading-and-writing,motif,reading-and-writing,19
painting::Artists2/Georges Braque/Woman At The Mirror 1945.jpg,painting,Woman At The Mirror 1945,1
motif::women-and-mirrors,motif,women-and-mirrors,13
painting::Artists2/Georges Braque/Still Life With Flowers 1945 1.jpg,painting,Still Life With Flowers 1945 1,1
painting::Artists2/Georges Braque/Still Life With Flowers 1945.jpg,painting,Still Life With Flowers 1945,1
painting::Artists2/Georges Braque/The Salon 1944.jpg,painting,The Salon 1944,3
motif::doors-and-windows,motif,doors-and-windows,12
painting::Artists2/Georges Braque/The Billiard Table 1944.jpg,painting,The Billiard Table 1944,1
painting::Artists2/Georges Braque/A Pumpkin 1944.jpg,painting,A Pumpkin 1944,2
painting::Artists2/Georges Braque/The Sunflowers 1943.jpg,painting,The Sunflowers 1943,1
painting::Artists2/Georges Braque/The Green Napkin 1943.jpg,painting,The Green Napkin 1943,2
painting::Artists2/Georges Braque/Still Life With Stairs 1943.jpg,painting,Still Life With Stairs 1943,2
painting::Artists2/Georges Braque/Still Life With Skull.jpg,painting,Still Life With Skull,1
motif::skeletons-and-skulls,motif,skeletons-and-skulls,11
painting::Artists2/Georges Braque/The Wash Stand 1942.jpg,painting,The Wash Stand 1942,1
painting::Artists2/Georges Braque/The Black Fish 1942.jpg,painting,The Black Fish 1942,1
painting::Artists2/Georges Braque/Interior With Palette 1942.jpg,painting,Interior With Palette 1942,2
painting::Artists2/Georges Braque/Glass Pitcher And Lemons 1942.jpg,painting,Glass Pitcher And Lemons 1942,2
painting::Artists2/Georges Braque/Figure Double With Marine Background 1942.jpg,painting,Figure Double With Marine Background 1942,1
painting::Artists2/Georges Braque/A Red Pedestal 1942.jpg,painting,A Red Pedestal 1942,2
painting::Artists2/Georges Braque/A Man At The Easel 1942.jpg,painting,A Man At The Easel 1942,1
painting::Artists2/Georges Braque/Two Mullets 1941.jpg,painting,Two Mullets 1941,1
painting::Artists2/Georges Braque/My Bicycle 1941.jpg,painting,My Bicycle 1941,2
painting::Artists2/Georges Braque/Bottle And Fish 1941.jpg,painting,Bottle And Fish 1941,2
painting::Artists2/Georges Braque/Vanitas 1939.jpg,painting,Vanitas 1939,1
painting::Artists2/Georges Braque/The Studio 1939.jpg,painting,The Studio 1939,2
painting::Artists2/Georges Braque/The Painter And His Model 1939.jpg,painting,The Painter And His Model 1939,2
painting::Artists2/Georges Braque/Still Life Mandolin Ii.jpg,painting,Still Life Mandolin Ii,2
painting::Artists2/Georges Braque/A Red Pedestal 1939.jpg,painting,A Red Pedestal 1939,3
painting::Artists2/Georges Braque/The Pedestal 1938.jpg,painting,The Pedestal 1938,2
painting::Artists2/Georges Braque/Still Life With Music Scroll.jpg,painting,Still Life With Music Scroll,2
painting::Artists2/Georges Braque/Figure Double.jpg,painting,Figure Double,1
painting::Artists2/Georges Braque/The Purple Tablecloth 1936.jpg,painting,The Purple Tablecloth 1936,3
painting::Artists2/Georges Braque/Still Life With Grapes.jpg,painting,Still Life With Grapes,1
painting::Artists2/Georges Braque/The Yellow Napkin 1935.jpg,painting,The Yellow Napkin 1935,2
painting::Artists2/Georges Braque/Still Life With Guitar 1935.jpg,painting,Still Life With Guitar 1935,2
painting::Artists2/Georges Braque/Still Life With Red Tablecloth 1934.jpg,painting,Still Life With Red Tablecloth 1934,2
painting::Artists2/Georges Braque/The Pink Napkin 1933.jpg,painting,The Pink Napkin 1933,1
painting::Artists2/Georges Braque/Lying Nude The Bather Ix 1932.jpg,painting,Lying Nude The Bather Ix 1932,1
painting::Artists2/Georges Braque/Nude Reclining On The Pedestal 1931.jpg,painting,Nude Reclining On The Pedestal 1931,1
painting::Artists2/Georges Braque/The Gray Table 1930.jpg,painting,The Gray Table 1930,2
painting::Artists2/Georges Braque/The Bottle Of Marc 1930.jpg,painting,The Bottle Of Marc 1930,2
painting::Artists2/Georges Braque/The Three Boats 1929.jpg,painting,The Three Boats 1929,1
painting::Artists2/Georges Braque/The Round Table 1929.jpg,painting,The Round Table 1929,2
painting::Artists2/Georges Braque/Still Life With Le Jour 1929.jpg,painting,Still Life With Le Jour 1929,3
painting::Artists2/Georges Braque/Lemons 1929.jpg,painting,Lemons 1929,3
painting::Artists2/Georges Braque/Lemon Walnuts And Pot With Tobacco.jpg,painting,Lemon Walnuts And Pot With Tobacco,2
painting::Artists2/Georges Braque/Boats On The Seashore 1929.jpg,painting,Boats On The Seashore 1929,1
painting::Artists2/Georges Braque/Vase Of Tulips 1927.jpg,painting,Vase Of Tulips 1927,1
painting::Artists2/Georges Braque/Still Life With Clarinet 1927.jpg,painting,Still Life With Clarinet 1927,1
painting::Artists2/Georges Braque/Mandolin Glass Pot And Fruit 1927.jpg,painting,Mandolin Glass Pot And Fruit 1927,3
painting::Artists2/Georges Braque/Guitar Fruit And Pitcher 1927.jpg,painting,Guitar Fruit And Pitcher 1927,3
painting::Artists2/Georges Braque/The Bowl Of Grapes 1926.jpg,painting,The Bowl Of Grapes 1926,2
painting::Artists2/Georges Braque/Nude Woman With Basket Of Fruit Canephorus 1926.jpg,painting,Nude Woman With Basket Of Fruit Canephorus 1926,1
painting::Artists2/Georges Braque/Still Life With Fruits.jpg,painting,Still Life With Fruits,1
painting::Artists2/Georges Braque/Fruit On A Tablecloth With A Fruitdish 1925.jpg,painting,Fruit On A Tablecloth With A Fruitdish 1925,2
painting::Artists2/Georges Braque/Basket With Anemones 1924.jpg,painting,Basket With Anemones 1924,1
painting::Artists2/Georges Braque/Anemones 1924.jpg,painting,Anemones 1924,1
painting::Artists2/Georges Braque/The Pedestal 1921.jpg,painting,The Pedestal 1921,2
painting::Artists2/Georges Braque/The Sideboard 1920.jpg,painting,The Sideboard 1920,1
painting::Artists2/Georges Braque/Still Life With Glass Carafe And Phillips Ace 1919.jpg,painting,Still Life With Glass Carafe And Phillips Ace 1919,1
painting::Artists2/Georges Braque/Still Life With A Guitar 1919.jpg,painting,Still Life With A Guitar 1919,1
painting::Artists2/Georges Braque/Not_Detected_193673.jpg,painting,Not_Detected_193673,3
painting::Artists2/Georges Braque/A Black Pedestal 1919.jpg,painting,A Black Pedestal 1919,2
painting::Artists2/Georges Braque/Still Life With Grapes Ii 1918.jpg,painting,Still Life With Grapes Ii 1918,1
painting::Artists2/Georges Braque/Still Life With Grapes 1918.jpg,painting,Still Life With Grapes 1918,1
painting::Artists2/Georges Braque/Still Life With Brown Jug.jpg,painting,Still Life With Brown Jug,1
painting::Artists2/Georges Braque/Still Life With A Guitar On A Table 1918.jpg,painting,Still Life With A Guitar On A Table 1918,1
painting::Artists2/Georges Braque/Clarinet Guitar And Compotier 1918.jpg,painting,Clarinet Guitar And Compotier 1918,2
painting::Artists2/Georges Braque/Glass Pipe And Newspaper 1917.jpg,painting,Glass Pipe And Newspaper 1917,3
painting::Artists2/Georges Braque/Wineglass Bottle Of Bass 1914.jpg,painting,Wineglass Bottle Of Bass 1914,1
painting::Artists2/Georges Braque/Violin Melodie 1914.jpg,painting,Violin Melodie 1914,2
painting::Artists2/Georges Braque/The Violin 1914.jpg,painting,The Violin 1914,1
painting::Artists2/Georges Braque/The Green Jug.jpg,painting,The Green Jug,2
painting::Artists2/Georges Braque/The Bottle Of Rum 1914.jpg,painting,The Bottle Of Rum 1914,1
painting::Artists2/Georges Braque/Still Life With Bottle Of Bass 1914.jpg,painting,Still Life With Bottle Of Bass 1914,1
painting::Artists2/Georges Braque/Still Life On A Table With Gillette 1914.jpg,painting,Still Life On A Table With Gillette 1914,1
motif::instruments-and-mechanisms,motif,instruments-and-mechanisms,17
painting::Artists2/Georges Braque/Newspaper Bottle Packet Of Tobacco 1914.jpg,painting,Newspaper Bottle Packet Of Tobacco 1914,3
painting::Artists2/Georges Braque/Mandolin 1914.jpg,painting,Mandolin 1914,1
