path,author_name,painting_name,image_url,x,y
Artists2/Adolphe Joseph Thomas Monticelli/Portrait Of A Woman.jpg,Adolphe Joseph Thomas Monticelli,Portrait Of A Woman,https://uploads5.wikiart.org/images/adolphe-joseph-thomas-monticelli/portrait-of-a-woman.jpg!Large.jpg,-0.005027500854215238,-0.004786048913350745
Artists2/Adolphe Joseph Thomas Monticelli/Rendezvous Under The Flowered Bower.jpg,Adolphe Joseph Thomas Monticelli,Rendezvous Under The Flowered Bower,https://uploads3.wikiart.org/images/adolphe-joseph-thomas-monticelli/rendezvous-under-the-flowered-bower.jpg!Large.jpg,-0.0026146611473495543,-0.0011290464970938711
Artists2/Adolphe Joseph Thomas Monticelli/Road View.jpg,Adolphe Joseph Thomas Monticelli,Road View,https://uploads4.wikiart.org/images/adolphe-joseph-thomas-monticelli/road-view.jpg!Large.jpg,-0.0031274962647817595,-0.0028756443318786996
Artists2/Adolphe Joseph Thomas Monticelli/Rocky Landscape.jpg,Adolphe Joseph Thomas Monticelli,Rocky Landscape,https://uploads1.wikiart.org/images/adolphe-joseph-thomas-monticelli/rocky-landscape.jpg!Large.jpg,-0.0045824392680666615,-0.004182353022150626
Artists2/Adolphe Joseph Thomas Monticelli/Rural Scene.jpg,Adolphe Joseph Thomas Monticelli,Rural Scene,https://uploads6.wikiart.org/images/adolphe-joseph-thomas-monticelli/rural-scene.jpg!Large.jpg,-0.0029436474912543165,-0.003350928018889822
Artists2/Adolphe Joseph Thomas Monticelli/Still Life With Wild And Garden Flowers.jpg,Adolphe Joseph Thomas Monticelli,Still Life With Wild And Garden Flowers,https://uploads7.wikiart.org/images/adolphe-joseph-thomas-monticelli/still-life-with-wild-and-garden-flowers.jpg!Large.jpg,-0.0018605890154030041,-0.003279786431731419
Artists2/Adolphe Joseph Thomas Monticelli/The Adoration Of The Magi.jpg,Adolphe Joseph Thomas Monticelli,The Adoration Of The Magi,https://uploads2.wikiart.org/images/adolphe-joseph-thomas-monticelli/the-adoration-of-the-magi.jpg!Large.jpg,-0.0025902435637099883,-0.006148704880949927
Artists2/Adolphe Joseph Thomas Monticelli/The Hay Card.jpg,Adolphe Joseph Thomas Monticelli,The Hay Card,https://uploads7.wikiart.org/images/adolphe-joseph-thomas-monticelli/the-hay-card.jpg!Large.jpg,-0.0045118959929092844,-0.004133928474131243
Artists2/Adolphe Joseph Thomas Monticelli/The Meeting Of The Elegant Ladies.jpg,Adolphe Joseph Thomas Monticelli,The Meeting Of The Elegant Ladies,https://uploads1.wikiart.org/images/adolphe-joseph-thomas-monticelli/the-meeting-of-the-elegant-ladies.jpg!Large.jpg,-0.0007991502911198672,-0.002168112720093306
Artists2/Adolphe Joseph Thomas Monticelli/The Offering.jpg,Adolphe Joseph Thomas Monticelli,The Offering,https://uploads7.wikiart.org/images/adolphe-joseph-thomas-monticelli/the-offering.jpg!Large.jpg,-0.0019134360091228781,-0.0024700199120067387
Artists2/Adolphe Joseph Thomas Monticelli/The Precious Ridiculous 1883.jpg,Adolphe Joseph Thomas Monticelli,The Precious Ridiculous 1883,https://uploads5.wikiart.org/images/adolphe-joseph-thomas-monticelli/the-precious-ridiculous-1883.jpg!Large.jpg,-0.017426173421076028,0.04376542136873435
Artists2/Adolphe Joseph Thomas Monticelli/The Terrace Of The Chateau De St Germain.jpg,Adolphe Joseph Thomas Monticelli,The Terrace Of The Chateau De St Germain,https://uploads8.wikiart.org/images/adolphe-joseph-thomas-monticelli/the-terrace-of-the-chateau-de-st-germain.jpg!Large.jpg,-0.004067845554048281,-0.004281302109809686
Artists2/Adolphe Joseph Thomas Monticelli/Young Girls And Dog In A Park.jpg,Adolphe Joseph Thomas Monticelli,Young Girls And Dog In A Park,https://uploads6.wikiart.org/images/adolphe-joseph-thomas-monticelli/young-girls-and-dog-in-a-park.jpg!Large.jpg,0.006642583615846082,0.0004418701140934393
Artists2/Albert Bierstadt/A River Estuary.jpg,Albert Bierstadt,A River Estuary,https://uploads3.wikiart.org/images/albert-bierstadt/a-river-estuary.jpg!Large.jpg,-0.004060074733338546,-0.003646527284938087
Artists2/Albert Bierstadt/A Rocky Mountain Sheep Ovis Montana.jpg,Albert Bierstadt,A Rocky Mountain Sheep Ovis Montana,https://uploads5.wikiart.org/images/albert-bierstadt/a-rocky-mountain-sheep-ovis-montana.jpg!Large.jpg,-0.0055628650124621695,-0.005141540508634103
Artists2/Albert Bierstadt/A Rustic Mill.jpg,Albert Bierstadt,A Rustic Mill,https://uploads1.wikiart.org/images/albert-bierstadt/a-rustic-mill.jpg!Large.jpg,-0.004862401065604288,-0.004399084275099189
Artists2/Albert Bierstadt/A View From Sacramento.jpg,Albert Bierstadt,A View From Sacramento,https://uploads1.wikiart.org/images/albert-bierstadt/a-view-from-sacramento.jpg!Large.jpg,-0.00509875436465302,-0.00457393845685427
Artists2/Albert Bierstadt/A View In The Bahamas.jpg,Albert Bierstadt,A View In The Bahamas,https://uploads0.wikiart.org/images/albert-bierstadt/a-view-in-the-bahamas.jpg!Large.jpg,-0.004209843294470801,-0.003838994062262507
Artists2/Albert Bierstadt/After The Shower.jpg,Albert Bierstadt,After The Shower,https://uploads4.wikiart.org/images/albert-bierstadt/after-the-shower.jpg!Large.jpg,-0.003946047622281846,-0.003421507764491863
Artists2/Albert Bierstadt/Among The Bernese Alps.jpg,Albert Bierstadt,Among The Bernese Alps,https://uploads1.wikiart.org/images/albert-bierstadt/among-the-bernese-alps.jpg!Large.jpg,-0.006131897280935971,-0.005389324222089609
Artists2/Albert Bierstadt/Among The Sierra Nevada Mountains California 1868.jpg,Albert Bierstadt,Among The Sierra Nevada Mountains California 1868,https://uploads1.wikiart.org/images/albert-bierstadt/among-the-sierra-nevada-mountains-california-1868.jpg!Large.jpg,-0.006150949080651576,-0.005544413854736688
Artists2/Albert Bierstadt/An Indian Encampment 1861.jpg,Albert Bierstadt,An Indian Encampment 1861,https://uploads4.wikiart.org/images/albert-bierstadt/an-indian-encampment-1861.jpg!Large.jpg,-0.0049799369426924795,-0.004327603409021934
Artists2/Albert Bierstadt/Approaching Storm.jpg,Albert Bierstadt,Approaching Storm,https://uploads4.wikiart.org/images/albert-bierstadt/approaching-storm.jpg,-0.0037334484282197946,-0.0033860893012854203
Artists2/Albert Bierstadt/Approaching Thunderstorm On The Hudson River.jpg,Albert Bierstadt,Approaching Thunderstorm On The Hudson River,https://uploads5.wikiart.org/images/albert-bierstadt/approaching-thunderstorm-on-the-hudson-river.jpg!Large.jpg,-0.0036927341162361627,-0.003305490820627126
Artists2/Albert Bierstadt/Autumn In America Oneida County New York.jpg,Albert Bierstadt,Autumn In America Oneida County New York,https://uploads1.wikiart.org/images/albert-bierstadt/autumn-in-america-oneida-county-new-york.jpg!Large.jpg,-0.005166089478344949,-0.00478432629009823
Artists2/Albert Bierstadt/Autumn In The Conway Meadows Looking Towards Mount Washington New Hampshire 1858.jpg,Albert Bierstadt,Autumn In The Conway Meadows Looking Towards Mount Washington New Hampshire 1858,https://uploads5.wikiart.org/images/albert-bierstadt/autumn-in-the-conway-meadows-looking-towards-mount-washington-new-hampshire-1858.jpg!Large.jpg,-0.005610759760935401,-0.005003346930733435
Artists2/Albert Bierstadt/Autumn Landscape.jpg,Albert Bierstadt,Autumn Landscape,https://uploads4.wikiart.org/images/albert-bierstadt/autumn-landscape.jpg!Large.jpg,-0.005664466422209487,-0.005091333601302464
Artists2/Albert Bierstadt/Autumn Woods 1886.jpg,Albert Bierstadt,Autumn Woods 1886,https://uploads5.wikiart.org/00163/images/albert-bierstadt/5a376c05edc2c9cba4755157.png!Large.png,-0.005880103438890779,-0.005231853395869951
Artists2/Albert Bierstadt/Bahama Cove.jpg,Albert Bierstadt,Bahama Cove,https://uploads8.wikiart.org/images/albert-bierstadt/bahama-cove.jpg!Large.jpg,-0.0037725609711190796,-0.003448992638339578
Artists2/Albert Bierstadt/Bahamian View.jpg,Albert Bierstadt,Bahamian View,https://uploads1.wikiart.org/images/albert-bierstadt/bahamian-view.jpg!Large.jpg,-0.004467836860128514,-0.004049711628259944
Artists2/Albert Bierstadt/Bavarian Landscape.jpg,Albert Bierstadt,Bavarian Landscape,https://uploads6.wikiart.org/images/albert-bierstadt/bavarian-landscape.jpg!Large.jpg,-0.004308095735688255,-0.0040250740046457595
Artists2/Albert Bierstadt/Bay Of Monterey.jpg,Albert Bierstadt,Bay Of Monterey,https://uploads3.wikiart.org/images/albert-bierstadt/bay-of-monterey.jpg!Large.jpg,-0.005522327139716497,-0.005079991470880525
Artists2/Albert Bierstadt/Beach At Nassau.jpg,Albert Bierstadt,Beach At Nassau,https://uploads3.wikiart.org/images/albert-bierstadt/beach-at-nassau.jpg!Large.jpg,-0.003957569504277335,-0.0036492093726537664
Artists2/Albert Bierstadt/Beach Scene.jpg,Albert Bierstadt,Beach Scene,https://uploads8.wikiart.org/images/albert-bierstadt/beach-scene.jpg!Large.jpg,-0.005092772606660233,-0.004706171870713576
Artists2/Albert Bierstadt/Bears In The Wilderness.jpg,Albert Bierstadt,Bears In The Wilderness,https://uploads2.wikiart.org/images/albert-bierstadt/bears-in-the-wilderness.jpg!Large.jpg,-0.005481903002144852,-0.004982966775112687
Artists2/Albert Bierstadt/Bernese Alps As Seen Near Kusmach 1859.jpg,Albert Bierstadt,Bernese Alps As Seen Near Kusmach 1859,https://uploads8.wikiart.org/images/albert-bierstadt/bernese-alps-as-seen-near-kusmach-1859.jpg!Large.jpg,-0.0063500429455503726,-0.00569765702330354
Artists2/Albert Bierstadt/Bison With Coyotes In The Background.jpg,Albert Bierstadt,Bison With Coyotes In The Background,https://uploads6.wikiart.org/images/albert-bierstadt/bison-with-coyotes-in-the-background.jpg!Large.jpg,-0.0034318806686243733,-0.0034114521263166313
Artists2/Albert Bierstadt/Boats Ashore At Sunset.jpg,Albert Bierstadt,Boats Ashore At Sunset,https://uploads1.wikiart.org/images/albert-bierstadt/boats-ashore-at-sunset.jpg!Large.jpg,-0.005352608595263366,-0.004861176297990551
Artists2/Albert Bierstadt/Bridal Veil Falls Yosemite.jpg,Albert Bierstadt,Bridal Veil Falls Yosemite,https://uploads5.wikiart.org/images/albert-bierstadt/bridal-veil-falls-yosemite.jpg!Large.jpg,-0.006182237416764795,-0.005526516145410907
Artists2/Albert Bierstadt/Buffalo Country.jpg,Albert Bierstadt,Buffalo Country,https://uploads3.wikiart.org/images/albert-bierstadt/buffalo-country.jpg!Large.jpg,-0.0045970689551240096,-0.004130415848228786
Artists2/Albert Bierstadt/Buffalo Trail The Impending Storm 1869.jpg,Albert Bierstadt,Buffalo Trail The Impending Storm 1869,https://uploads8.wikiart.org/images/albert-bierstadt/buffalo-trail-the-impending-storm-1869.jpg!Large.jpg,-0.0041855882968125716,-0.003695270241770473
Artists2/Albert Bierstadt/By A Mountain Lake.jpg,Albert Bierstadt,By A Mountain Lake,https://uploads6.wikiart.org/images/albert-bierstadt/by-a-mountain-lake.jpg!Large.jpg,-0.006703769079878479,-0.006069012927052273
Artists2/Albert Bierstadt/California Coast.jpg,Albert Bierstadt,California Coast,https://uploads4.wikiart.org/images/albert-bierstadt/california-coast.jpg!Large.jpg,-0.004938337710802344,-0.004430200598594235
Artists2/Albert Bierstadt/California Redwoods.jpg,Albert Bierstadt,California Redwoods,https://uploads7.wikiart.org/images/albert-bierstadt/california-redwoods.jpg!Large.jpg,-0.0054941820364155574,-0.00494892273358393
Artists2/Albert Bierstadt/California Spring 1875.jpg,Albert Bierstadt,California Spring 1875,https://uploads1.wikiart.org/images/albert-bierstadt/california-spring-1875.jpg!Large.jpg,-0.004812316706362254,-0.004312798386187826
Artists2/Albert Bierstadt/California Sunset.jpg,Albert Bierstadt,California Sunset,https://uploads5.wikiart.org/images/albert-bierstadt/california-sunset.jpg!Large.jpg,-0.0037712505598349274,-0.00342629776959686
Artists2/Albert Bierstadt/Call Of The Wild.jpg,Albert Bierstadt,Call Of The Wild,https://uploads4.wikiart.org/images/albert-bierstadt/call-of-the-wild.jpg!Large.jpg,-0.006033678968101322,-0.005453121436308088
Artists2/Albert Bierstadt/Campfire Site Yosemite.jpg,Albert Bierstadt,Campfire Site Yosemite,https://uploads1.wikiart.org/images/albert-bierstadt/campfire-site-yosemite.jpg!Large.jpg,-0.004129536216033947,-0.0024910447650752874
Artists2/Albert Bierstadt/Campfire Yosemite Valley.jpg,Albert Bierstadt,Campfire Yosemite Valley,https://uploads3.wikiart.org/images/albert-bierstadt/campfire-yosemite-valley.jpg!Large.jpg,-0.0036590542879184635,-0.003324286870273691
Artists2/Albert Bierstadt/Canadian Rockies Asulkan Glacier.jpg,Albert Bierstadt,Canadian Rockies Asulkan Glacier,https://uploads2.wikiart.org/images/albert-bierstadt/canadian-rockies-asulkan-glacier.jpg!Large.jpg,-0.008027871815693276,-0.007300993373857559
Artists2/Albert Bierstadt/Canoes 1888.jpg,Albert Bierstadt,Canoes 1888,https://uploads8.wikiart.org/images/albert-bierstadt/canoes-1888.jpg!Large.jpg,-0.0058679789383991035,-0.005336806234930978
Artists2/Albert Bierstadt/Capri.jpg,Albert Bierstadt,Capri,https://uploads2.wikiart.org/images/albert-bierstadt/capri.jpg!Large.jpg,-0.005154305829777037,-0.004706099860442402
Artists2/Albert Bierstadt/Cascading Falls At Sunset.jpg,Albert Bierstadt,Cascading Falls At Sunset,https://uploads4.wikiart.org/images/albert-bierstadt/cascading-falls-at-sunset.jpg!Large.jpg,-0.004098908341487808,-0.0036350472979830408
Artists2/Albert Bierstadt/Cathedral Rock Yosemite Valley California 1872.jpg,Albert Bierstadt,Cathedral Rock Yosemite Valley California 1872,https://uploads7.wikiart.org/images/albert-bierstadt/cathedral-rock-yosemite-valley-california-1872.jpg!Large.jpg,-0.006231402914433028,-0.005612542878045244
Artists2/Albert Bierstadt/Cathedral Rocks A Yosemite View.jpg,Albert Bierstadt,Cathedral Rocks A Yosemite View,https://uploads1.wikiart.org/images/albert-bierstadt/cathedral-rocks-a-yosemite-view.jpg!Large.jpg,-0.006775958615241882,-0.005592256839259656
Artists2/Albert Bierstadt/Cathedral Rocks Yosemite Valley Winter.jpg,Albert Bierstadt,Cathedral Rocks Yosemite Valley Winter,https://uploads8.wikiart.org/images/albert-bierstadt/cathedral-rocks-yosemite-valley-winter.jpg!Large.jpg,-0.004706222445480169,-0.004245376425534254
Artists2/Albert Bierstadt/Chimney Rock 1859.jpg,Albert Bierstadt,Chimney Rock 1859,https://uploads5.wikiart.org/images/albert-bierstadt/chimney-rock-1859.jpg!Large.jpg,-0.00448818639001874,-0.004113248666946132
Artists2/Albert Bierstadt/Cho Looke The Yosemite Fall 1864.jpg,Albert Bierstadt,Cho Looke The Yosemite Fall 1864,https://uploads2.wikiart.org/images/albert-bierstadt/cho-looke-the-yosemite-fall-1864.jpg!Large.jpg,-0.004436662342903897,-0.004038252487139399
Artists2/Albert Bierstadt/Coastal View Newport 1861.jpg,Albert Bierstadt,Coastal View Newport 1861,https://uploads4.wikiart.org/images/albert-bierstadt/coastal-view-newport-1861.jpg!Large.jpg,-0.00461850582010709,-0.004185689283896794
Artists2/Albert Bierstadt/Conway Meadows New Hampshire.jpg,Albert Bierstadt,Conway Meadows New Hampshire,https://uploads7.wikiart.org/images/albert-bierstadt/conway-meadows-new-hampshire.jpg!Large.jpg,-0.0066204914966627205,-0.005900922916022584
Artists2/Albert Bierstadt/Conway Valley New Hampshire.jpg,Albert Bierstadt,Conway Valley New Hampshire,https://uploads6.wikiart.org/images/albert-bierstadt/conway-valley-new-hampshire.jpg!Large.jpg,-0.00568105435518242,-0.005119246140111136
Artists2/Albert Bierstadt/Cows Watering In A Landscape.jpg,Albert Bierstadt,Cows Watering In A Landscape,https://uploads7.wikiart.org/images/albert-bierstadt/cows-watering-in-a-landscape.jpg!Large.jpg,-0.005459286912179407,-0.0050240914084613425
Artists2/Albert Bierstadt/Day S Beginning.jpg,Albert Bierstadt,Day S Beginning,https://uploads3.wikiart.org/images/albert-bierstadt/day-s-beginning.jpg!Large.jpg,-0.005296789590325598,-0.0047353341502379236
Artists2/Albert Bierstadt/Deer At Sunset.jpg,Albert Bierstadt,Deer At Sunset,https://uploads2.wikiart.org/images/albert-bierstadt/deer-at-sunset.jpg!Large.jpg,-0.004382055658717884,-0.0039720341371358055
Artists2/Albert Bierstadt/Deer Grazing Grand Tetons Wyoming 1861.jpg,Albert Bierstadt,Deer Grazing Grand Tetons Wyoming 1861,https://uploads8.wikiart.org/images/albert-bierstadt/deer-grazing-grand-tetons-wyoming-1861.jpg!Large.jpg,-0.005124491675244671,-0.004616216950378129
Artists2/Albert Bierstadt/Deer In A Clearing.jpg,Albert Bierstadt,Deer In A Clearing,https://uploads6.wikiart.org/images/albert-bierstadt/deer-in-a-clearing.jpg!Large.jpg,-0.003833731715110223,-0.003754407427650136
Artists2/Albert Bierstadt/Deer In A Field 1885.jpg,Albert Bierstadt,Deer In A Field 1885,https://uploads8.wikiart.org/images/albert-bierstadt/deer-in-a-field-1885.jpg!Large.jpg,-0.004247665240324628,-0.003923344246040381
Artists2/Albert Bierstadt/Deer In A Landscape.jpg,Albert Bierstadt,Deer In A Landscape,https://uploads7.wikiart.org/images/albert-bierstadt/deer-in-a-landscape.jpg!Large.jpg,-0.005435547441445568,-0.004857767646128366
Artists2/Albert Bierstadt/Deer In A Mountain Home 1879.jpg,Albert Bierstadt,Deer In A Mountain Home 1879,https://uploads7.wikiart.org/images/albert-bierstadt/deer-in-a-mountain-home-1879.jpg!Large.jpg,-0.00430076580964634,-0.003917630952645917
Artists2/Albert Bierstadt/Donner Lake From The Summit 1873.jpg,Albert Bierstadt,Donner Lake From The Summit 1873,https://uploads2.wikiart.org/images/albert-bierstadt/donner-lake-from-the-summit-1873.jpg!Large.jpg,-0.005797738469647895,-0.005268747807159362
Artists2/Albert Bierstadt/El Capitan Yosemite Valley 1875.jpg,Albert Bierstadt,El Capitan Yosemite Valley 1875,https://uploads1.wikiart.org/images/albert-bierstadt/el-capitan-yosemite-valley-1875.jpg!Large.jpg,-0.00589887484415494,-0.0052419279229167556
Artists2/Albert Bierstadt/Elk.jpg,Albert Bierstadt,Elk,https://uploads0.wikiart.org/images/albert-bierstadt/elk.jpg!Large.jpg,-0.003143919259546356,-0.0031369748822355848
Artists2/Albert Bierstadt/Estes Park Colorado 1869.jpg,Albert Bierstadt,Estes Park Colorado 1869,https://uploads3.wikiart.org/images/albert-bierstadt/estes-park-colorado-1869.jpg!Large.jpg,-0.008044411722976638,-0.007250792756255806
Artists2/Albert Bierstadt/Estes Park Colorado.jpg,Albert Bierstadt,Estes Park Colorado,https://uploads7.wikiart.org/images/albert-bierstadt/estes-park-colorado.jpg!Large.jpg,-0.0039452252314840985,-0.0035180588581244067
Artists2/Albert Bierstadt/Evening Glow Lake Louise.jpg,Albert Bierstadt,Evening Glow Lake Louise,https://uploads3.wikiart.org/images/albert-bierstadt/evening-glow-lake-louise.jpg!Large.jpg,-0.0038772470824265325,-0.0034142889233812193
Artists2/Albert Bierstadt/Evening On The Prarie.jpg,Albert Bierstadt,Evening On The Prarie,https://uploads0.wikiart.org/images/albert-bierstadt/evening-on-the-prarie.jpg!Large.jpg,-0.004192495448090938,-0.0038545392371546997
Artists2/Albert Bierstadt/Evening Owens Lake California.jpg,Albert Bierstadt,Evening Owens Lake California,https://uploads8.wikiart.org/images/albert-bierstadt/evening-owens-lake-california.jpg!Large.jpg,-0.004583137723042938,-0.004198618256861831
Artists2/Albert Bierstadt/Falls Of Niagara From Below.jpg,Albert Bierstadt,Falls Of Niagara From Below,https://uploads6.wikiart.org/images/albert-bierstadt/falls-of-niagara-from-below.jpg!Large.jpg,-0.0058235602756586315,-0.0050345476277894735
Artists2/Albert Bierstadt/Falls Of Saint Anthony 1887.jpg,Albert Bierstadt,Falls Of Saint Anthony 1887,https://uploads6.wikiart.org/images/albert-bierstadt/falls-of-saint-anthony-1887.jpg!Large.jpg,-0.006564478550417028,-0.0058140783855772865
Artists2/Albert Bierstadt/Farralon Islands California.jpg,Albert Bierstadt,Farralon Islands California,https://uploads6.wikiart.org/images/albert-bierstadt/farralon-islands-california.jpg!Large.jpg,-0.005214921759950481,-0.004804048258787617
Artists2/Albert Bierstadt/Ferns And Rocks On An Embankment 1869.jpg,Albert Bierstadt,Ferns And Rocks On An Embankment 1869,https://uploads7.wikiart.org/images/albert-bierstadt/ferns-and-rocks-on-an-embankment-1869.jpg!Large.jpg,-0.005158757405660907,-0.004624197598040754
Artists2/Albert Bierstadt/Figures In A Hudson River Landscape.jpg,Albert Bierstadt,Figures In A Hudson River Landscape,https://uploads5.wikiart.org/images/albert-bierstadt/figures-in-a-hudson-river-landscape.jpg!Large.jpg,-0.006035921160186913,-0.005421774943817145
Artists2/Albert Bierstadt/Fishing And Hunting Camp Loring Alaska 1889.jpg,Albert Bierstadt,Fishing And Hunting Camp Loring Alaska 1889,https://uploads4.wikiart.org/images/albert-bierstadt/fishing-and-hunting-camp-loring-alaska-1889.jpg!Large.jpg,-0.005182243673341926,-0.004612508570726428
Artists2/Albert Bierstadt/Fishing Boats At Capri 1857.jpg,Albert Bierstadt,Fishing Boats At Capri 1857,https://uploads6.wikiart.org/images/albert-bierstadt/fishing-boats-at-capri-1857.jpg!Large.jpg,-0.004383975686019791,-0.004001834734699556
Artists2/Albert Bierstadt/Fishing From A Canoe 1859.jpg,Albert Bierstadt,Fishing From A Canoe 1859,https://uploads4.wikiart.org/images/albert-bierstadt/fishing-from-a-canoe-1859.jpg!Large.jpg,-0.004004931821575049,-0.0036467237926092605
Artists2/Albert Bierstadt/Fishing On The Northwest Coast.jpg,Albert Bierstadt,Fishing On The Northwest Coast,https://uploads0.wikiart.org/images/albert-bierstadt/fishing-on-the-northwest-coast.jpg!Large.jpg,-0.00568448143048643,-0.004996428739347366
Artists2/Albert Bierstadt/Fishing Station Watch Hill.jpg,Albert Bierstadt,Fishing Station Watch Hill,https://uploads5.wikiart.org/images/albert-bierstadt/fishing-station-watch-hill.jpg!Large.jpg,-0.00586502068673188,-0.005322118772581163
Artists2/Albert Bierstadt/Florida Scene.jpg,Albert Bierstadt,Florida Scene,https://uploads1.wikiart.org/images/albert-bierstadt/florida-scene.jpg!Large.jpg,-0.004808188747459093,-0.004377464646149603
Artists2/Albert Bierstadt/Forest Stream.jpg,Albert Bierstadt,Forest Stream,https://uploads1.wikiart.org/images/albert-bierstadt/forest-stream.jpg!Large.jpg,-0.006020439538687075,-0.005431006306371391
Artists2/Albert Bierstadt/Forest Sunrise.jpg,Albert Bierstadt,Forest Sunrise,https://uploads2.wikiart.org/images/albert-bierstadt/forest-sunrise.jpg!Large.jpg,-0.006884183509341224,-0.006218578123290248
Artists2/Albert Bierstadt/Four Indians.jpg,Albert Bierstadt,Four Indians,https://uploads0.wikiart.org/images/albert-bierstadt/four-indians.jpg!Large.jpg,-0.004688987149141824,-0.004185305032209473
