author_name	painting_name	image_url	Genre	Style	Nationality	Painting School	Art Movement	Field	Date	Media	Tag	Period	Theme	Path	ColorTagsHex	ColorTagsPct	ColorBinIds
Maarten De Vos	Apollo And The Muses 1570	https://uploads8.wikiart.org/00103/images/maarten-de-vos/apollo-and-the-muses-1570-1.jpg	mythological painting,allegorical painting	Northern Renaissance	Flemish		Northern Renaissance	painting	1570		Apollo,muses			Artists2/Maarten De Vos/Apollo And The Muses 1570.jpg	#d4856a,#d45124,#07212a,#805040,#07102a,#d4bab1,#803116,#15252a,#b1bad4	0.1264,0.1010,0.0834,0.0813,0.0757,0.0683,0.0508,0.0410,0.0404	5,8,60,4,69,2,7,57,65
Jan Van Hemessen	Tobias Restores His Father S Sight	https://uploads4.wikiart.org/images/jan-van-hemessen/tobias-restores-his-father-s-sight.jpg!Large.jpg	religious painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting	1555	oil,wood	Christianity,St.-Tobias			Artists2/Jan Van Hemessen/Tobias Restores His Father S Sight.jpg	#805040,#2a1a15,#15252a,#2a2523,#d4856a,#232a28,#2a2823,#6b7b80,#23282a	0.1917,0.1662,0.0706,0.0567,0.0566,0.0538,0.0508,0.0490,0.0470	4,3,57,0,5,45,9,55,54
Jan Van Hemessen	The Surgeon	https://uploads8.wikiart.org/images/jan-van-hemessen/the-surgeon.jpg!Large.jpg	genre painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting	1550 - 1555	oil,panel	disease-and-treatment			Artists2/Jan Van Hemessen/The Surgeon.jpg	#2a2523,#805040,#2a2823,#23282a,#807b6b,#23252a,#282a23	0.1008,0.0954,0.0728,0.0637,0.0518,0.0482,0.0417	0,4,9,54,10,63,18
Jan Van Hemessen	Christ Carrying The Cross	https://uploads4.wikiart.org/images/jan-van-hemessen/christ-carrying-the-cross.jpg!Large.jpg	religious painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting	1553	oil,wood	Christianity,Jesus-Christ			Artists2/Jan Van Hemessen/Christ Carrying The Cross.jpg	#2a2523,#2a1a15,#805040,#2a2823,#2a2325	0.3703,0.1430,0.1335,0.1078,0.0574	0,3,4,9,99
Jan Van Hemessen	Woman Weighing Gold	https://uploads7.wikiart.org/images/jan-van-hemessen/woman-weighing-gold.jpg!Large.jpg	portrait	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting			female-portraits			Artists2/Jan Van Hemessen/Woman Weighing Gold.jpg	#805040,#803116,#2a151a,#d4856a,#d45124,#804050,#2a1525,#801631,#807040	0.2385,0.1231,0.1105,0.0879,0.0684,0.0619,0.0460,0.0435,0.0421	4,7,102,5,8,103,93,106,13
Jan Van Hemessen	Virgin And Child	https://uploads4.wikiart.org/images/jan-van-hemessen/virgin-and-child.jpg!Large.jpg	religious painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting		oil,panel	Christianity,Jesus-Christ,Virgin-Mary			Artists2/Jan Van Hemessen/Virgin And Child.jpg	#805040,#d4856a,#2a2523,#2a2325,#d4bab1,#2a151a,#2a1a15,#d4cbb1	0.1577,0.1390,0.1333,0.1147,0.1123,0.0617,0.0603,0.0466	4,5,0,99,2,102,3,11
Pieter Bruegel The Elder	Walls Towers And Gates Of Amsterdam	https://uploads4.wikiart.org/images/pieter-bruegel-the-elder/walls-towers-and-gates-of-amsterdam.jpg!Large.jpg	genre painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting,printmaking		ink,paper	gates-and-towers,Netherlands,Amsterdam			Artists2/Pieter Bruegel The Elder/Walls Towers And Gates Of Amsterdam.jpg	#d4cbb1,#d4bab1,#807b6b	0.7345,0.2278,0.0132	11,2,10
Pieter Bruegel The Elder	The Same God So That He Obtained Of The Magus Was By Demons Be Pulled In Pieces	https://uploads3.wikiart.org/images/pieter-bruegel-the-elder/the-same-god-so-that-he-obtained-of-the-magus-was-by-demons-be-pulled-in-pieces.jpg!Large.jpg	genre painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting,printmaking		engraving,paper	allegories-and-symbols,Christianity,God-the-Father			Artists2/Pieter Bruegel The Elder/The Same God So That He Obtained Of The Magus Was By Demons Be Pulled In Pieces.jpg	#d4bab1,#d4cbb1,#80706b,#807b6b,#806b7b,#d4b1cb,#7b6b80,#806b70	0.1589,0.1122,0.0893,0.0643,0.0595,0.0481,0.0480,0.0419	2,11,1,10,91,92,82,100
Pieter Bruegel The Elder	The Cart The Belgic	https://uploads6.wikiart.org/images/pieter-bruegel-the-elder/the-cart-the-belgic.jpg!Large.jpg	genre painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting,printmaking		engraving,paper	roads-and-vehicles,cottages-and-farmhouses,forests-and-trees,mountains			Artists2/Pieter Bruegel The Elder/The Cart The Belgic.jpg	#d4bab1,#d4cbb1,#80706b	0.4603,0.2203,0.0862	2,11,1
Pieter Bruegel The Elder	The Penitent Magdalene	https://uploads0.wikiart.org/images/pieter-bruegel-the-elder/the-penitent-magdalene.jpg!Large.jpg	genre painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting,printmaking		engraving,paper	Christianity,mountains			Artists2/Pieter Bruegel The Elder/The Penitent Magdalene.jpg	#d4bab1,#d4cbb1,#d4b1cb,#d4b1ba,#80706b,#806b7b,#806b70	0.2128,0.1471,0.0822,0.0624,0.0602,0.0568,0.0506	2,11,92,101,1,91,100
Pieter Bruegel The Elder	The Alchemist	https://uploads0.wikiart.org/images/pieter-bruegel-the-elder/the-alchemist.jpg!Large.jpg	genre painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting,printmaking		ink,paper	allegories-and-symbols,scientists,alchemists			Artists2/Pieter Bruegel The Elder/The Alchemist.jpg	#2a2523,#80706b,#d4bab1	0.5823,0.2425,0.1751	0,1,2
Pieter Bruegel The Elder	Seascape With A View Of Antwerp	https://uploads0.wikiart.org/images/pieter-bruegel-the-elder/seascape-with-a-view-of-antwerp.jpg!Large.jpg	genre painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting,printmaking		ink,paper	boats-and-ships,seas-and-oceans,Antwerp			Artists2/Pieter Bruegel The Elder/Seascape With A View Of Antwerp.jpg	#d4bab1,#80706b,#2a2523	0.4609,0.3994,0.1397	2,1,0
Pieter Bruegel The Elder	Running Away The Mother Of God Into Egypt	https://uploads1.wikiart.org/images/pieter-bruegel-the-elder/running-away-the-mother-of-god-into-egypt.jpg!Large.jpg	genre painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting,printmaking		engraving,paper	Christianity,Virgin-Mary			Artists2/Pieter Bruegel The Elder/Running Away The Mother Of God Into Egypt.jpg	#b1bad4,#6b7080,#d4bab1,#706b80,#b1d4ba,#6b7b80,#b1cbd4,#bab1d4,#b1d4cb	0.1839,0.1691,0.0713,0.0664,0.0618,0.0616,0.0511,0.0487,0.0432	65,64,2,73,38,55,56,74,47
Pieter Bruegel The Elder	Pray Were Swelling With Anger Veins Grow Black With Blood	https://uploads8.wikiart.org/images/pieter-bruegel-the-elder/pray-were-swelling-with-anger-veins-grow-black-with-blood.jpg!Large.jpg	genre painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting,printmaking		engraving,paper	sins-and-sinners,punishments-and-tortures			Artists2/Pieter Bruegel The Elder/Pray Were Swelling With Anger Veins Grow Black With Blood.jpg	#d4bab1,#80706b,#d4cbb1	0.4343,0.2507,0.1738	2,1,11
Pieter Bruegel The Elder	Pieter Bruegel The Elder	https://uploads2.wikiart.org/images/pieter-bruegel-the-elder/pieter-bruegel-the-elder.jpg!Large.jpg	genre painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting,printmaking		engraving,paper	male-portraits,famous-people,Pieter-Bruegel-the-Elder			Artists2/Pieter Bruegel The Elder/Pieter Bruegel The Elder.jpg	#6b807b,#6b7b80,#b1d4cb,#23282a,#d4bab1,#232a28,#b1cbd4	0.3247,0.1600,0.0861,0.0825,0.0773,0.0648,0.0619	46,55,47,54,2,45,56
Pieter Bruegel The Elder	Market For The Country	https://uploads0.wikiart.org/images/pieter-bruegel-the-elder/market-for-the-country.jpg!Large.jpg	genre painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting,printmaking		engraving,paper	cottages-and-farmhouses,forests-and-trees,mountains			Artists2/Pieter Bruegel The Elder/Market For The Country.jpg	#d4bab1,#d4b1ba,#706b80,#7b6b80,#d4b1cb,#806b7b,#d4cbb1,#25232a,#806b70	0.2319,0.1525,0.0689,0.0642,0.0601,0.0585,0.0536,0.0470,0.0423	2,101,73,82,92,91,11,72,100
Pieter Bruegel The Elder	The Magpie On The Gallows 1568	https://uploads8.wikiart.org/images/pieter-bruegel-the-elder/the-magpie-on-the-gallows-1568.jpg!Large.jpg	genre painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting,printmaking	1568	oil,panel	executions,mountains	Brussels Period (1563-1569)		Artists2/Pieter Bruegel The Elder/The Magpie On The Gallows 1568.jpg	#2a2523,#80706b,#b1bad4,#805040,#b1cbd4,#807b6b,#d4cbb1,#2a2325	0.2241,0.1179,0.0985,0.0787,0.0778,0.0761,0.0689,0.0535	0,1,65,4,56,10,11,99
Pieter Bruegel The Elder	The Beggars 1568	https://uploads3.wikiart.org/images/pieter-bruegel-the-elder/the-beggars-1568.jpg!Large.jpg	genre painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting,printmaking	 ;  Belgium 	oil,panel	arts-and-crafts	Brussels Period (1563-1569)		Artists2/Pieter Bruegel The Elder/The Beggars 1568.jpg	#805040,#807040,#2a1a15,#2a2823,#2a2523,#807b6b	0.1692,0.1586,0.0813,0.0721,0.0643,0.0537	4,13,3,9,0,10
Pieter Bruegel The Elder	The Beekeepers And The Birdnester 1568	https://uploads7.wikiart.org/images/pieter-bruegel-the-elder/the-beekeepers-and-the-birdnester-1568.jpg!Large.jpg	genre painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting,printmaking	1568	ink,paper	countryside	Brussels Period (1563-1569)		Artists2/Pieter Bruegel The Elder/The Beekeepers And The Birdnester 1568.jpg	#d4cbb1,#d4bab1,#807040,#807b6b	0.5823,0.1489,0.0811,0.0644	11,2,13,10
Pieter Bruegel The Elder	Summer 1568	https://uploads7.wikiart.org/images/pieter-bruegel-the-elder/summer-1568.jpg!Large.jpg	genre painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting,printmaking	1568	ink,paper	summer,fields-and-plains,harvesting,handwork	Brussels Period (1563-1569)		Artists2/Pieter Bruegel The Elder/Summer 1568.jpg	#d4ba6a,#805040,#d4cbb1,#d4856a,#807040	0.3264,0.3157,0.1190,0.1012,0.0503	14,4,11,5,13
Jan Van Hemessen	The Lamentation Of Christ	https://uploads4.wikiart.org/images/jan-van-hemessen/the-lamentation-of-christ.jpg!Large.jpg	religious painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting		oil,panel	Christianity,Jesus-Christ			Artists2/Jan Van Hemessen/The Lamentation Of Christ.jpg	#2a2823,#2a2523,#805040,#2a1a15,#7b806b,#d4cbb1	0.1619,0.1265,0.1243,0.1131,0.0503,0.0458	9,0,4,3,19,11
Jan Van Hemessen	The Descent From The Cross	https://uploads5.wikiart.org/images/jan-van-hemessen/the-descent-from-the-cross.jpg!Large.jpg	religious painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting		oil,canvas	Christianity,Jesus-Christ			Artists2/Jan Van Hemessen/The Descent From The Cross.jpg	#805040,#2a2523,#23252a,#23282a,#2a1a15	0.1081,0.0821,0.0805,0.0663,0.0545	4,0,63,54,3
Jan Van Hemessen	Tarquin And Lucretia	https://uploads7.wikiart.org/images/jan-van-hemessen/tarquin-and-lucretia.jpg	history painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting			famous-people,group-portraits,Lucretia			Artists2/Jan Van Hemessen/Tarquin And Lucretia.jpg	#d4cbb1,#803116,#2a1a15,#2a2325,#2a2523,#2a1007,#805040	0.1901,0.1345,0.0868,0.0859,0.0849,0.0677,0.0470	11,7,3,99,0,6,4
Jan Van Hemessen	St Jerome	https://uploads6.wikiart.org/images/jan-van-hemessen/st-jerome.jpg!Large.jpg	religious painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting		oil,panel	Christianity			Artists2/Jan Van Hemessen/St Jerome.jpg	#805040,#2a1a15,#2a2523,#2a2823,#d4856a,#d4cbb1	0.2620,0.2365,0.0978,0.0838,0.0659,0.0657	4,3,0,9,5,11
Jan Van Hemessen	San Girolamo In Preghiera	https://uploads4.wikiart.org/images/jan-van-hemessen/san-girolamo-in-preghiera.jpg!Large.jpg	religious painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting			Christianity			Artists2/Jan Van Hemessen/San Girolamo In Preghiera.jpg	#2a1a15,#805040,#803116,#d4cbb1,#807040,#2a1007,#2a2523,#2a2823,#d4ba6a,#2a2515	0.1714,0.1008,0.0995,0.0776,0.0667,0.0645,0.0602,0.0547,0.0536,0.0434	3,4,7,11,13,6,0,9,14,12
Jan Van Hemessen	Isaac Blessing Jacob	https://uploads8.wikiart.org/images/jan-van-hemessen/isaac-blessing-jacob.jpg!Large.jpg	religious painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting		oil,wood	Christianity,Isaac			Artists2/Jan Van Hemessen/Isaac Blessing Jacob.jpg	#805040,#2a2523,#2a2325,#2a1a15,#80706b,#d4bab1,#d4cbb1,#d4856a	0.2332,0.1988,0.1524,0.0740,0.0566,0.0504,0.0432,0.0423	4,0,99,3,1,2,11,5
Jan Van Hemessen	The Mocking Of Christ	https://uploads0.wikiart.org/images/jan-van-hemessen/the-mocking-of-christ.jpg!Large.jpg	religious painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting	c.1560	oil,panel	Christianity,Jesus-Christ			Artists2/Jan Van Hemessen/The Mocking Of Christ.jpg	#d4856a,#805040,#2a1a15,#d4cbb1,#d4ba6a,#2a2523	0.1987,0.1644,0.1435,0.1385,0.0711,0.0681	5,4,3,11,14,0
Jan Van Hemessen	Christ Driving Merchants From The Temple	https://uploads0.wikiart.org/images/jan-van-hemessen/christ-driving-merchants-from-the-temple.jpg	religious painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting	1556		Christianity,Jesus-Christ			Artists2/Jan Van Hemessen/Christ Driving Merchants From The Temple.jpg	#2a1a15,#805040,#807040,#803116	0.3676,0.1408,0.0646,0.0570	3,4,13,7
Pieter Bruegel The Elder	Peasant Wedding 1568	https://uploads7.wikiart.org/images/pieter-bruegel-the-elder/peasant-wedding-1568.jpg!Large.jpg	genre painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting,printmaking	1568	oil,panel	countryside,celebrations-and-festivals,weddings,bagpipers	Brussels Period (1563-1569)		Artists2/Pieter Bruegel The Elder/Peasant Wedding 1568.jpg	#807040,#805040,#15252a,#2a2823,#232a28,#2a2523,#23282a,#2a2515	0.1606,0.1310,0.0866,0.0714,0.0536,0.0488,0.0479,0.0444	13,4,57,9,45,0,54,12
Pieter Bruegel The Elder	Peasant And Birdnester 1568	https://uploads5.wikiart.org/images/pieter-bruegel-the-elder/peasant-and-birdnester-1568.jpg!Large.jpg	genre painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting,printmaking	1568	oil,panel	harvesting,forests-and-trees	Brussels Period (1563-1569)		Artists2/Pieter Bruegel The Elder/Peasant And Birdnester 1568.jpg	#2a1007,#2a1a15,#d4cbb1,#807040,#803116,#d4ba6a,#2a2107,#805040,#806616	0.2200,0.1053,0.1041,0.0974,0.0817,0.0766,0.0511,0.0465,0.0443	6,3,11,13,7,14,15,4,16
Pieter Bruegel The Elder	Parable Of The Blind 1568	https://uploads3.wikiart.org/images/pieter-bruegel-the-elder/parable-of-the-blind-1568.jpg!Large.jpg	genre painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting,printmaking	1568	canvas,tempera	allegories-and-symbols,mind-and-madness,parables-of-Jesus	Brussels Period (1563-1569)		Artists2/Pieter Bruegel The Elder/Parable Of The Blind 1568.jpg	#807040,#807b6b,#805040,#2a2823,#7b806b,#282a23,#2a2515	0.1384,0.1289,0.0829,0.0661,0.0647,0.0603,0.0578	13,10,4,9,19,18,12
Pieter Bruegel The Elder	Misanthrope 1568	https://uploads3.wikiart.org/images/pieter-bruegel-the-elder/misanthrope-1568.jpg!Large.jpg	genre painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting,printmaking	1568	canvas,tempera	misanthrope,beggar	Brussels Period (1563-1569)		Artists2/Pieter Bruegel The Elder/Misanthrope 1568.jpg	#d4bab1,#805040,#80706b,#d4856a,#2a2523,#2a1a15,#d4cbb1	0.2505,0.2158,0.1732,0.0726,0.0678,0.0633,0.0471	2,4,1,5,0,3,11
Pieter Bruegel The Elder	Three Soldiers 1558	https://uploads5.wikiart.org/images/pieter-bruegel-the-elder/three-soldiers-1558.jpg	genre painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting,printmaking	 ;  Belgium 		military-and-soldiers	Brussels Period (1563-1569)		Artists2/Pieter Bruegel The Elder/Three Soldiers 1558.jpg	#2a2823,#2a2523,#80706b,#d4bab1,#805040,#d4856a	0.2093,0.1881,0.1500,0.1312,0.1145,0.1139	9,0,1,2,4,5
Pieter Bruegel The Elder	Land Of Cockaigne 1567	https://uploads0.wikiart.org/images/pieter-bruegel-the-elder/land-of-cockaigne-1567.jpg!Large.jpg	genre painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting,printmaking	1567	oil,panel	Cockaigne,European-mythology,leisure-and-sleep	Brussels Period (1563-1569)		Artists2/Pieter Bruegel The Elder/Land Of Cockaigne 1567.jpg	#805040,#d4856a,#d4ba6a,#d45124,#803116	0.1886,0.1827,0.1703,0.0681,0.0577	4,5,14,8,7
Pieter Bruegel The Elder	Conversion Of St Paul 1567	https://uploads4.wikiart.org/images/pieter-bruegel-the-elder/conversion-of-st-paul-1567.jpg!Large.jpg	genre painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting,printmaking	1567	oil,panel	Christianity,St.-Paul,Conversion	Brussels Period (1563-1569)		Artists2/Pieter Bruegel The Elder/Conversion Of St Paul 1567.jpg	#805040,#807040,#d45124,#d4ba6a,#2a2515,#803116,#d4856a,#282a23	0.1393,0.1355,0.0867,0.0810,0.0608,0.0586,0.0537,0.0481	4,13,8,14,12,7,5,18
Pieter Bruegel The Elder	The Adoration Of The Kings In The Snow 1557	https://uploads3.wikiart.org/images/pieter-bruegel-the-elder/the-adoration-of-the-kings-in-the-snow-1557.jpg!Large.jpg	genre painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting,printmaking	 ;  Belgium 	panel,tempera	Christianity,Christmas,cottages-and-farmhouses	Brussels Period (1563-1569)		Artists2/Pieter Bruegel The Elder/The Adoration Of The Kings In The Snow 1557.jpg	#805040,#2a1007,#803116,#d4bab1,#d4856a,#2a1a15,#d4cbb1	0.2047,0.1924,0.1480,0.1480,0.0780,0.0746,0.0537	4,6,7,2,5,3,11
Pieter Bruegel The Elder	Wooded Region 1566	https://uploads5.wikiart.org/images/pieter-bruegel-the-elder/wooded-region-1566.jpg!Large.jpg	genre painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting,printmaking	1565 - 1566	engraving,paper	forests-and-trees	Brussels Period (1563-1569)		Artists2/Pieter Bruegel The Elder/Wooded Region 1566.jpg	#d4b1cb,#d4bab1,#cbb1d4,#d4b1ba,#d4cbb1,#806b7b,#7b6b80,#706b80,#bab1d4,#b1bad4	0.1398,0.1257,0.0963,0.0696,0.0646,0.0579,0.0568,0.0550,0.0444,0.0426	92,2,83,101,11,91,82,73,74,65
Pieter Bruegel The Elder	The Wedding Dance In The Open Air	https://uploads2.wikiart.org/images/pieter-bruegel-the-elder/the-wedding-dance-in-the-open-air.jpg!Large.jpg	genre painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting,printmaking	 c.;  Belgium 	oil,panel	countryside,celebrations-and-festivals,weddings,bagpipers	Brussels Period (1563-1569)		Artists2/Pieter Bruegel The Elder/The Wedding Dance In The Open Air.jpg	#807040,#805040,#2a1a15,#803116,#d45124,#d4ba6a,#806616,#2a2515,#2a2523,#2a2823	0.0911,0.0836,0.0823,0.0713,0.0674,0.0668,0.0493,0.0488,0.0441,0.0408	13,4,3,7,8,14,16,12,0,9
Pieter Bruegel The Elder	The Sermon Of St John The Baptist 1566	https://uploads7.wikiart.org/images/pieter-bruegel-the-elder/the-sermon-of-st-john-the-baptist-1566.jpg!Large.jpg	genre painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting,printmaking	 ;  Belgium 	oil,panel	Christianity,St. John the Baptist	Brussels Period (1563-1569)		Artists2/Pieter Bruegel The Elder/The Sermon Of St John The Baptist 1566.jpg	#2a1a15,#807040,#2a151a,#2a1007,#2a2515,#1a152a,#2a2107,#2a1525	0.1343,0.0845,0.0712,0.0694,0.0615,0.0562,0.0435,0.0414	3,13,102,6,12,75,15,93
Pieter Bruegel The Elder	The Massacre Of The Innocents 1566	https://uploads3.wikiart.org/images/pieter-bruegel-the-elder/the-massacre-of-the-innocents-1566.jpg!Large.jpg	genre painting	Northern Renaissance	Flemish	Flemish School,Antwerp School	Northern Renaissance	painting,printmaking	1565 - 1566	oil,panel	Christianity,knights-and-warriors,massacres-and-fights	Brussels Period (1563-1569)		Artists2/Pieter Bruegel The Elder/The Massacre Of The Innocents 1566.jpg	#d4cbb1,#d4bab1,#805040,#282a23,#7b806b,#2a1a15,#80706b,#2a2823	0.1586,0.1264,0.1123,0.0642,0.0541,0.0524,0.0503,0.0483	11,2,4,18,19,3,1,9
