path,author_name,painting_name,image_url,x,y
Artists2/Adriaen Brouwer/Interior With Smokers 1632.jpg,Adriaen Brouwer,Interior With Smokers 1632,https://uploads4.wikiart.org/images/adriaen-brouwer/interior-with-smokers-1632.jpg!Large.jpg,-0.013576398812582326,0.0070031580630623095
Artists2/Adriaen Brouwer/Jan Davidszoon De Heem.jpg,Adriaen Brouwer,Jan Davidszoon De Heem,https://uploads0.wikiart.org/images/adriaen-brouwer/jan-davidszoon-de-heem.jpg!Large.jpg,-0.011179975741153314,0.007848466437772383
Artists2/Adriaen Brouwer/Moonlit Landscape.jpg,Adriaen Brouwer,Moonlit Landscape,https://uploads4.wikiart.org/images/adriaen-brouwer/moonlit-landscape.jpg!Large.jpg,-0.012273275715033264,0.005704766437810004
Artists2/Adriaen Brouwer/Peasant Inn.jpg,Adriaen Brouwer,Peasant Inn,https://uploads7.wikiart.org/images/adriaen-brouwer/peasant-inn.jpg!Large.jpg,-0.009895232731804121,0.004941757340001618
Artists2/Adriaen Brouwer/Peasants Playing Cards In A Tavern.jpg,Adriaen Brouwer,Peasants Playing Cards In A Tavern,https://uploads3.wikiart.org/images/adriaen-brouwer/peasants-playing-cards-in-a-tavern.jpg!Large.jpg,-0.014953688435706464,0.007451054140031611
Artists2/Adriaen Brouwer/Peasants Smoking And Drinking.jpg,Adriaen Brouwer,Peasants Smoking And Drinking,https://uploads7.wikiart.org/images/adriaen-brouwer/peasants-smoking-and-drinking.jpg!Large.jpg,-0.01576725129834268,0.00788764608683706
Artists2/Adriaen Brouwer/Portrait Of A Man.jpg,Adriaen Brouwer,Portrait Of A Man,https://uploads4.wikiart.org/images/adriaen-brouwer/portrait-of-a-man.jpg!Large.jpg,-0.011666818615137122,0.007290509987250359
Artists2/Adriaen Brouwer/Scene At The Inn.jpg,Adriaen Brouwer,Scene At The Inn,https://uploads3.wikiart.org/images/adriaen-brouwer/scene-at-the-inn.jpg!Large.jpg,-0.015061182183688062,0.007621746587935104
Artists2/Adriaen Brouwer/Smokers In An Inn.jpg,Adriaen Brouwer,Smokers In An Inn,https://uploads3.wikiart.org/images/adriaen-brouwer/smokers-in-an-inn.jpg,-0.014529045526681751,0.007351049873556375
Artists2/Adriaen Brouwer/Tavern Scene.jpg,Adriaen Brouwer,Tavern Scene,https://uploads8.wikiart.org/images/adriaen-brouwer/tavern-scene.jpg!Large.jpg,-0.011616234183845667,0.005274579427187376
Artists2/Adriaen Brouwer/The Bitter Drunk.jpg,Adriaen Brouwer,The Bitter Drunk,https://uploads3.wikiart.org/images/adriaen-brouwer/the-bitter-drunk.jpg!Large.jpg,-0.011413259613362833,0.006776518777222952
Artists2/Adriaen Brouwer/The Pancake Baker.jpg,Adriaen Brouwer,The Pancake Baker,https://uploads4.wikiart.org/images/adriaen-brouwer/the-pancake-baker.jpg!Large.jpg,-0.009696084893748791,0.003694370209198946
Artists2/Adriaen Brouwer/The Schlachtfest.jpg,Adriaen Brouwer,The Schlachtfest,https://uploads3.wikiart.org/images/adriaen-brouwer/the-schlachtfest.jpg!Large.jpg,-0.012631095486189386,0.005839747845710717
Artists2/Adriaen Brouwer/Twilight Landscape.jpg,Adriaen Brouwer,Twilight Landscape,https://uploads5.wikiart.org/images/adriaen-brouwer/twilight-landscape.jpg!Large.jpg,-0.009578164872654133,0.004062434887326076
Artists2/Adriaen Brouwer/Two Peasants.jpg,Adriaen Brouwer,Two Peasants,https://uploads8.wikiart.org/images/adriaen-brouwer/two-peasants.jpg!Large.jpg,-0.011173825649803022,0.006563024773722861
Artists2/Adriaen Brouwer/Village Scene With Men Drinking.jpg,Adriaen Brouwer,Village Scene With Men Drinking,https://uploads0.wikiart.org/images/adriaen-brouwer/village-scene-with-men-drinking.jpg!Large.jpg,-0.010174412717982395,0.005075340740130692
Artists2/Adriaen Brouwer/Youth Making A Face.jpg,Adriaen Brouwer,Youth Making A Face,https://uploads5.wikiart.org/images/adriaen-brouwer/youth-making-a-face.jpg,-0.008044658923034055,0.005242439230853644
Artists2/Adriaen Van De Velde/A Classical Landscape 1671.jpg,Adriaen Van De Velde,A Classical Landscape 1671,https://uploads0.wikiart.org/images/adriaen-van-de-velde/a-classical-landscape-1671.jpg!Large.jpg,-0.012800621519169738,0.006957047437963461
Artists2/Adriaen Van De Velde/A Cow And Three Sheep.jpg,Adriaen Van De Velde,A Cow And Three Sheep,https://uploads4.wikiart.org/images/adriaen-van-de-velde/a-cow-and-three-sheep.jpg!Large.jpg,-0.010690553200052117,0.005637488974834652
Artists2/Adriaen Van De Velde/Agony In The Garden 1665.jpg,Adriaen Van De Velde,Agony In The Garden 1665,https://uploads7.wikiart.org/images/adriaen-van-de-velde/agony-in-the-garden-1665.jpg!Large.jpg,0.01635493429232042,0.0011566789862182674
Artists2/Adriaen Van De Velde/Amusement On The Ice 1669.jpg,Adriaen Van De Velde,Amusement On The Ice 1669,https://uploads8.wikiart.org/images/adriaen-van-de-velde/amusement-on-the-ice-1669.jpg!Large.jpg,-0.011483635652538758,0.006671345071291564
Artists2/Adriaen Van De Velde/Animals By The River 1664.jpg,Adriaen Van De Velde,Animals By The River 1664,https://uploads8.wikiart.org/images/adriaen-van-de-velde/animals-by-the-river-1664.jpg!Large.jpg,-0.013805458664119719,0.007551714992851445
Artists2/Adriaen Van De Velde/Battle.jpg,Adriaen Van De Velde,Battle,https://uploads7.wikiart.org/images/adriaen-van-de-velde/battle.jpg!Large.jpg,-0.009966471486777989,0.006020158998566393
Artists2/Adriaen Van De Velde/Beach At Scheveningen.jpg,Adriaen Van De Velde,Beach At Scheveningen,https://uploads3.wikiart.org/images/adriaen-van-de-velde/beach-at-scheveningen.jpg,-0.012572634851917093,0.007573636160686723
Artists2/Adriaen Van De Velde/Beach Scene.jpg,Adriaen Van De Velde,Beach Scene,https://uploads3.wikiart.org/images/adriaen-van-de-velde/beach-scene.jpg!Large.jpg,-0.01249581954769536,0.007156287114646225
Artists2/Adriaen Van De Velde/Bull 1659.jpg,Adriaen Van De Velde,Bull 1659,https://uploads1.wikiart.org/images/adriaen-van-de-velde/bull-1659.jpg!Large.jpg,-0.013967773868524621,0.006405002198544282
Artists2/Adriaen Van De Velde/Cattle And Goats In A Meadow 1658.jpg,Adriaen Van De Velde,Cattle And Goats In A Meadow 1658,https://uploads7.wikiart.org/images/adriaen-van-de-velde/cattle-and-goats-in-a-meadow-1658.jpg!Large.jpg,-0.012818122251602105,0.006435150076295849
Artists2/Adriaen Van De Velde/Cityscape With Drawbridge 1672.jpg,Adriaen Van De Velde,Cityscape With Drawbridge 1672,https://uploads4.wikiart.org/images/adriaen-van-de-velde/cityscape-with-drawbridge-1672.jpg!Large.jpg,-0.016014686569722898,0.009027238500712596
Artists2/Adriaen Van De Velde/Cows On A Meadow 1658.jpg,Adriaen Van De Velde,Cows On A Meadow 1658,https://uploads4.wikiart.org/images/adriaen-van-de-velde/cows-on-a-meadow-1658.jpg!Large.jpg,-0.013146508210864117,0.007188629268895117
Artists2/Adriaen Van De Velde/Frozen Canal With Skaters And Hockey Players 1668.jpg,Adriaen Van De Velde,Frozen Canal With Skaters And Hockey Players 1668,https://uploads5.wikiart.org/images/adriaen-van-de-velde/frozen-canal-with-skaters-and-hockey-players-1668.jpg!Large.jpg,-0.017479827066871012,0.009754770037990558
Artists2/Adriaen Van De Velde/Golfers On The Ice Near Haarlem 1668.jpg,Adriaen Van De Velde,Golfers On The Ice Near Haarlem 1668,https://uploads1.wikiart.org/images/adriaen-van-de-velde/golfers-on-the-ice-near-haarlem-1668.jpg!Large.jpg,-0.010821348101449286,0.006077595258420609
Artists2/Adriaen Van De Velde/Harteveld House On The Vecht In Utrecht.jpg,Adriaen Van De Velde,Harteveld House On The Vecht In Utrecht,https://uploads3.wikiart.org/images/adriaen-van-de-velde/harteveld-house-on-the-vecht-in-utrecht.jpg,-0.020517740448858946,0.011414935809574832
Artists2/Adriaen Van De Velde/Landscape With Shepherds.jpg,Adriaen Van De Velde,Landscape With Shepherds,https://uploads7.wikiart.org/images/adriaen-van-de-velde/landscape-with-shepherds.jpg!Large.jpg,-0.016556683903219366,0.009159943346222742
Artists2/Adriaen Van De Velde/Milking A Cow 1666.jpg,Adriaen Van De Velde,Milking A Cow 1666,https://uploads1.wikiart.org/images/adriaen-van-de-velde/milking-a-cow-1666.jpg!Large.jpg,-0.01416807603514367,0.007716888977173158
Artists2/Adriaen Van De Velde/Portrait Of A Couple With Two Children And A Nursemaid In A Landscape Detail 1667.jpg,Adriaen Van De Velde,Portrait Of A Couple With Two Children And A Nursemaid In A Landscape Detail 1667,https://uploads1.wikiart.org/images/adriaen-van-de-velde/portrait-of-a-couple-with-two-children-and-a-nursemaid-in-a-landscape-detail-1667.jpg!Large.jpg,-0.011195021092362365,0.006482293844433202
Artists2/Adriaen Van De Velde/Reclining Herdsman.jpg,Adriaen Van De Velde,Reclining Herdsman,https://uploads1.wikiart.org/images/adriaen-van-de-velde/reclining-herdsman.jpg!Large.jpg,-0.012595680090392655,0.005890091205955003
Artists2/Adriaen Van De Velde/Seated Woman With A Basket And Livestock.jpg,Adriaen Van De Velde,Seated Woman With A Basket And Livestock,https://uploads5.wikiart.org/images/adriaen-van-de-velde/seated-woman-with-a-basket-and-livestock.jpg!Large.jpg,-0.011706736581086702,0.006375122042121856
Artists2/Adriaen Van De Velde/Seated Woman.jpg,Adriaen Van De Velde,Seated Woman,https://uploads4.wikiart.org/images/adriaen-van-de-velde/seated-woman.jpg!Large.jpg,-0.010711754080338946,0.005804471276084487
Artists2/Adriaen Van De Velde/Study Of A Female Nude.jpg,Adriaen Van De Velde,Study Of A Female Nude,https://uploads5.wikiart.org/images/adriaen-van-de-velde/study-of-a-female-nude.jpg!Large.jpg,-0.005121556959385028,-0.021773618945285046
Artists2/Adriaen Van De Velde/Study Of A Woman In Peasant Dress.jpg,Adriaen Van De Velde,Study Of A Woman In Peasant Dress,https://uploads7.wikiart.org/images/adriaen-van-de-velde/study-of-a-woman-in-peasant-dress.jpg!Large.jpg,-0.009718899672547925,0.005014060508863927
Artists2/Adriaen Van De Velde/The Annunciation 1667.jpg,Adriaen Van De Velde,The Annunciation 1667,https://uploads4.wikiart.org/images/adriaen-van-de-velde/the-annunciation-1667.jpg!Large.jpg,0.01653461583208801,0.0009397543219440996
Artists2/Adriaen Van De Velde/The Beach At Scheveningen 1658.jpg,Adriaen Van De Velde,The Beach At Scheveningen 1658,https://uploads4.wikiart.org/images/adriaen-van-de-velde/the-beach-at-scheveningen-1658.jpg!Large.jpg,-0.012035793006834874,0.006910655590277796
Artists2/Adriaen Van De Velde/The Church Of St Severin In Cologne In A Fictive Setting 1672.jpg,Adriaen Van De Velde,The Church Of St Severin In Cologne In A Fictive Setting 1672,https://uploads8.wikiart.org/images/adriaen-van-de-velde/the-church-of-st-severin-in-cologne-in-a-fictive-setting-1672.jpg!Large.jpg,-0.013318202828956568,0.007468820519945812
Artists2/Adriaen Van De Velde/The Farm 1666.jpg,Adriaen Van De Velde,The Farm 1666,https://uploads5.wikiart.org/images/adriaen-van-de-velde/the-farm-1666.jpg!Large.jpg,-0.013199770621926489,0.007007874220334623
Artists2/Adriaen Van De Velde/The Hut 1671.jpg,Adriaen Van De Velde,The Hut 1671,https://uploads4.wikiart.org/images/adriaen-van-de-velde/the-hut-1671.jpg!Large.jpg,-0.01342443353160094,0.007392400467072307
Artists2/Adriaen Van De Velde/The Hut Detail 1671.jpg,Adriaen Van De Velde,The Hut Detail 1671,https://uploads2.wikiart.org/images/adriaen-van-de-velde/the-hut-detail-1671.jpg!Large.jpg,-0.014966361966720278,0.008399069760003937
Artists2/Adriaen Van De Velde/The Martelaarsgracht In Amsterdam.jpg,Adriaen Van De Velde,The Martelaarsgracht In Amsterdam,https://uploads7.wikiart.org/images/adriaen-van-de-velde/the-martelaarsgracht-in-amsterdam.jpg!Large.jpg,-0.01814011956838155,0.010114377895015216
Artists2/Adriaen Van De Velde/The Stone Bridge 1672.jpg,Adriaen Van De Velde,The Stone Bridge 1672,https://uploads4.wikiart.org/images/adriaen-van-de-velde/the-stone-bridge-1672.jpg!Large.jpg,-0.018488069822761147,0.010368772485396478
Artists2/Adriaen Van De Velde/View In Amsterdam.jpg,Adriaen Van De Velde,View In Amsterdam,https://uploads8.wikiart.org/images/adriaen-van-de-velde/view-in-amsterdam.jpg,-0.011571832398309178,0.006518504960189097
Artists2/Adriaen Van De Velde/View Of Oudezijds Voorburgwal With The Oude Kerk In Amsterdam.jpg,Adriaen Van De Velde,View Of Oudezijds Voorburgwal With The Oude Kerk In Amsterdam,https://uploads8.wikiart.org/images/adriaen-van-de-velde/view-of-oudezijds-voorburgwal-with-the-oude-kerk-in-amsterdam.jpg!Large.jpg,-0.01487949124063769,0.0084525584667402
Artists2/Adriaen Van De Velde/View Of The Ancient Castle Of The Dukes Of Burgundy In Brussels 1672.jpg,Adriaen Van De Velde,View Of The Ancient Castle Of The Dukes Of Burgundy In Brussels 1672,https://uploads5.wikiart.org/images/adriaen-van-de-velde/view-of-the-ancient-castle-of-the-dukes-of-burgundy-in-brussels-1672.jpg,-0.013700580424410145,0.007692198522278826
Artists2/Adriaen Van De Venne/A Game Of Handball With Country Palace In Background.jpg,Adriaen Van De Venne,A Game Of Handball With Country Palace In Background,https://uploads8.wikiart.org/images/adriaen-van-de-venne/a-game-of-handball-with-country-palace-in-background.jpg!Large.jpg,-0.013705141595434686,0.007598855755636991
Artists2/Adriaen Van De Venne/A Man Carrying A Sack.jpg,Adriaen Van De Venne,A Man Carrying A Sack,https://uploads3.wikiart.org/images/adriaen-van-de-venne/a-man-carrying-a-sack.jpg,-0.011066175160373372,0.00486836200555511
Artists2/Adriaen Van De Venne/A Merry Company In An Arbor.jpg,Adriaen Van De Venne,A Merry Company In An Arbor,https://uploads1.wikiart.org/images/adriaen-van-de-venne/a-merry-company-in-an-arbor.jpg!Large.jpg,-0.015155528001647997,0.00840164494994351
Artists2/Adriaen Van De Venne/A Summer Village Landscape With Horse.jpg,Adriaen Van De Venne,A Summer Village Landscape With Horse,https://uploads2.wikiart.org/images/adriaen-van-de-venne/a-summer-village-landscape-with-horse.jpg!Large.jpg,-0.014467099529424397,0.007444688585241901
Artists2/Adriaen Van De Venne/Al Te Bot.jpg,Adriaen Van De Venne,Al Te Bot,https://uploads1.wikiart.org/images/adriaen-van-de-venne/al-te-bot.jpg!Large.jpg,-0.015956429137556107,0.008105474675310809
Artists2/Adriaen Van De Venne/Allegory Of Poverty.jpg,Adriaen Van De Venne,Allegory Of Poverty,https://uploads1.wikiart.org/images/adriaen-van-de-venne/allegory-of-poverty.jpg,-0.006255927462217519,-0.004539035520410191
Artists2/Adriaen Van De Venne/An Amorous Peasant Couple Conversing.jpg,Adriaen Van De Venne,An Amorous Peasant Couple Conversing,https://uploads1.wikiart.org/images/adriaen-van-de-venne/an-amorous-peasant-couple-conversing.jpg!Large.jpg,-0.01005645889293658,0.004960881670584364
Artists2/Adriaen Van De Venne/Beautiful And Ugly 1634.jpg,Adriaen Van De Venne,Beautiful And Ugly 1634,https://uploads6.wikiart.org/images/adriaen-van-de-venne/beautiful-and-ugly-1634.jpg!Large.jpg,-0.00979170878142263,-0.007245581748498843
Artists2/Adriaen Van De Venne/Dance Of Death.jpg,Adriaen Van De Venne,Dance Of Death,https://uploads6.wikiart.org/images/adriaen-van-de-venne/dance-of-death.jpg!Large.jpg,-0.009704041164141948,-0.007386809757502966
Artists2/Adriaen Van De Venne/Emblem 1.jpg,Adriaen Van De Venne,Emblem 1,https://uploads0.wikiart.org/images/adriaen-van-de-venne/emblem-1.jpg!Large.jpg,-0.011935310409062495,-0.001221917879892807
Artists2/Adriaen Van De Venne/Emblem.jpg,Adriaen Van De Venne,Emblem,https://uploads7.wikiart.org/images/adriaen-van-de-venne/emblem.jpg!Large.jpg,-0.012371989255106661,0.005082654914733712
Artists2/Adriaen Van De Venne/Fools Have The Most Fun.jpg,Adriaen Van De Venne,Fools Have The Most Fun,https://uploads6.wikiart.org/images/adriaen-van-de-venne/fools-have-the-most-fun.jpg!Large.jpg,-0.012294653463487262,0.005874886993296218
Artists2/Adriaen Van De Venne/Frontispiece.jpg,Adriaen Van De Venne,Frontispiece,https://uploads4.wikiart.org/images/adriaen-van-de-venne/frontispiece.jpg!Large.jpg,0.01720190140045404,0.0008779964576094807
Artists2/Adriaen Van De Venne/Mans Grief.jpg,Adriaen Van De Venne,Mans Grief,https://uploads2.wikiart.org/images/adriaen-van-de-venne/mans-grief.jpg!Large.jpg,-0.01439086119107219,0.0061781995574779515
Artists2/Adriaen Van De Venne/Maurice 1567 1625 Prince Of Orange Lying In State.jpg,Adriaen Van De Venne,Maurice 1567 1625 Prince Of Orange Lying In State,https://uploads5.wikiart.org/images/adriaen-van-de-venne/maurice-1567-1625-prince-of-orange-lying-in-state.jpg!Large.jpg,-0.01282280467195468,0.008701813944929679
Artists2/Adriaen Van De Venne/Moses Striking The Rock.jpg,Adriaen Van De Venne,Moses Striking The Rock,https://uploads6.wikiart.org/images/adriaen-van-de-venne/moses-striking-the-rock.jpg!Large.jpg,0.02079798232127137,0.0012331949862342958
Artists2/Adriaen Van De Venne/Portrait Of Frederick Hendrick Prince Of Orange Nassau.jpg,Adriaen Van De Venne,Portrait Of Frederick Hendrick Prince Of Orange Nassau,https://uploads1.wikiart.org/images/adriaen-van-de-venne/portrait-of-frederick-hendrick-prince-of-orange-nassau.jpg!Large.jpg,-0.01220277804072373,0.006493837757942071
Artists2/Adriaen Van De Venne/Portrait Of Maurice Prince Of Orange.jpg,Adriaen Van De Venne,Portrait Of Maurice Prince Of Orange,https://uploads1.wikiart.org/images/adriaen-van-de-venne/portrait-of-maurice-prince-of-orange.jpg!Large.jpg,-0.012376286821411609,0.008153687899611078
Artists2/Adriaen Van De Venne/Princes Maurits And Frederik Hendrik Of Orange At The Valkenburg Horse Fair.jpg,Adriaen Van De Venne,Princes Maurits And Frederik Hendrik Of Orange At The Valkenburg Horse Fair,https://uploads4.wikiart.org/images/adriaen-van-de-venne/princes-maurits-and-frederik-hendrik-of-orange-at-the-valkenburg-horse-fair.jpg!Large.jpg,-0.012030828144002827,0.007886497757329589
Artists2/Adriaen Van De Venne/Summer.jpg,Adriaen Van De Venne,Summer,https://uploads7.wikiart.org/images/adriaen-van-de-venne/summer.jpg!Large.jpg,-0.012117258184484078,0.006098650147018124
Artists2/Adriaen Van De Venne/The Port Of Middelburg.jpg,Adriaen Van De Venne,The Port Of Middelburg,https://uploads5.wikiart.org/images/adriaen-van-de-venne/the-port-of-middelburg.jpg!Large.jpg,-0.013101811761673058,0.008130869775252137
Artists2/Adriaen Van De Venne/What Won T People Do For Money.jpg,Adriaen Van De Venne,What Won T People Do For Money,https://uploads4.wikiart.org/images/adriaen-van-de-venne/what-won-t-people-do-for-money.jpg!Large.jpg,-0.010673354726192736,0.0072697420287011335
Artists2/Adriaen Van De Venne/Where There Are People Money May Be Made.jpg,Adriaen Van De Venne,Where There Are People Money May Be Made,https://uploads5.wikiart.org/images/adriaen-van-de-venne/where-there-are-people-money-may-be-made.jpg!Large.jpg,-0.01158045006970304,0.007616645895299843
Artists2/Adriaen Van De Venne/Winter Scene.jpg,Adriaen Van De Venne,Winter Scene,https://uploads4.wikiart.org/images/adriaen-van-de-venne/winter-scene.jpg!Large.jpg,-0.013247089330731276,0.00758422783143333
Artists2/Adriaen Van Ostade/A Baker.jpg,Adriaen Van Ostade,A Baker,https://uploads6.wikiart.org/images/adriaen-van-ostade/a-baker.jpg!Large.jpg,-0.017859536791097023,0.011395304729584686
Artists2/Adriaen Van Ostade/A Man In The Window.jpg,Adriaen Van Ostade,A Man In The Window,https://uploads0.wikiart.org/images/adriaen-van-ostade/a-man-in-the-window.jpg!Large.jpg,-0.017431240166162057,0.011183409650914251
Artists2/Adriaen Van Ostade/A Peasant Family Outside A Cottage.jpg,Adriaen Van Ostade,A Peasant Family Outside A Cottage,https://uploads6.wikiart.org/images/adriaen-van-ostade/a-peasant-family-outside-a-cottage.jpg!Large.jpg,-0.013115093372348889,0.005812892031458146
Artists2/Adriaen Van Ostade/A Peasant In A Red Beret Smoking A Pipe.jpg,Adriaen Van Ostade,A Peasant In A Red Beret Smoking A Pipe,https://uploads2.wikiart.org/images/adriaen-van-ostade/a-peasant-in-a-red-beret-smoking-a-pipe.jpg!Large.jpg,-0.015920201867836235,0.010490851830439206
Artists2/Adriaen Van Ostade/A Tavern Interior With Peasants Drinking Beneath A Window.jpg,Adriaen Van Ostade,A Tavern Interior With Peasants Drinking Beneath A Window,https://uploads2.wikiart.org/images/adriaen-van-ostade/a-tavern-interior-with-peasants-drinking-beneath-a-window.jpg!Large.jpg,-0.01203922377778772,0.00613829631857993
Artists2/Adriaen Van Ostade/A Village Inn.jpg,Adriaen Van Ostade,A Village Inn,https://uploads2.wikiart.org/images/adriaen-van-ostade/a-village-inn.jpg,-0.01416270950812618,0.007112169443281675
Artists2/Adriaen Van Ostade/An Alchemist.jpg,Adriaen Van Ostade,An Alchemist,https://uploads2.wikiart.org/images/adriaen-van-ostade/an-alchemist.jpg!Large.jpg,-0.012278557278437838,0.003254538429032914
Artists2/Adriaen Van Ostade/An Old Woman By Window.jpg,Adriaen Van Ostade,An Old Woman By Window,https://uploads3.wikiart.org/images/adriaen-van-ostade/an-old-woman-by-window.jpg!Large.jpg,-0.014847508564946214,0.007897172740026385
Artists2/Adriaen Van Ostade/Buying Fish 1669.jpg,Adriaen Van Ostade,Buying Fish 1669,https://uploads6.wikiart.org/images/adriaen-van-ostade/buying-fish-1669.jpg!Large.jpg,-0.012856375230695166,0.008644138799661619
Artists2/Adriaen Van Ostade/Children Playing In A Barn.jpg,Adriaen Van Ostade,Children Playing In A Barn,https://uploads6.wikiart.org/images/adriaen-van-ostade/children-playing-in-a-barn.jpg,-0.013437751874759237,0.006606389176110258
Artists2/Adriaen Van Ostade/Cottage Interior With A Family Around The Hearth.jpg,Adriaen Van Ostade,Cottage Interior With A Family Around The Hearth,https://uploads2.wikiart.org/images/adriaen-van-ostade/cottage-interior-with-a-family-around-the-hearth.jpg!Large.jpg,-0.012661233641335312,0.0058009179630407635
Artists2/Adriaen Van Ostade/Country Concert.jpg,Adriaen Van Ostade,Country Concert,https://uploads5.wikiart.org/images/adriaen-van-ostade/country-concert.jpg!Large.jpg,-0.0140912878064617,0.006878443388777284
Artists2/Adriaen Van Ostade/Cutting The Feather.jpg,Adriaen Van Ostade,Cutting The Feather,https://uploads0.wikiart.org/images/adriaen-van-ostade/cutting-the-feather.jpg!Large.jpg,-0.01245333826274892,0.005455475518023083
Artists2/Adriaen Van Ostade/Dance At The Inn.jpg,Adriaen Van Ostade,Dance At The Inn,https://uploads6.wikiart.org/images/adriaen-van-ostade/dance-at-the-inn.jpg!Large.jpg,-0.01572311426669995,0.008061794678146689
Artists2/Adriaen Van Ostade/Dancing Couple And Merry Company In An Interior.jpg,Adriaen Van Ostade,Dancing Couple And Merry Company In An Interior,https://uploads1.wikiart.org/images/adriaen-van-ostade/dancing-couple-and-merry-company-in-an-interior.jpg!Large.jpg,-0.013338671009297805,0.006674996628803133
Artists2/Adriaen Van Ostade/Dancing Farmers.jpg,Adriaen Van Ostade,Dancing Farmers,https://uploads5.wikiart.org/images/adriaen-van-ostade/dancing-farmers.jpg!Large.jpg,-0.008906157098694986,0.004455647103152278
Artists2/Adriaen Van Ostade/Drinking Peasant In An Inn.jpg,Adriaen Van Ostade,Drinking Peasant In An Inn,https://uploads7.wikiart.org/images/adriaen-van-ostade/drinking-peasant-in-an-inn.jpg!Large.jpg,-0.017650671658440243,0.008938276508926108
Artists2/Adriaen Van Ostade/Feasting Peasants In A Tavern.jpg,Adriaen Van Ostade,Feasting Peasants In A Tavern,https://uploads1.wikiart.org/images/adriaen-van-ostade/feasting-peasants-in-a-tavern.jpg!Large.jpg,-0.014499655001152984,0.007283948965452204
Artists2/Adriaen Van Ostade/Happy Peasants.jpg,Adriaen Van Ostade,Happy Peasants,https://uploads4.wikiart.org/images/adriaen-van-ostade/happy-peasants.jpg!Large.jpg,-0.01010124620827469,0.005575786788130299
Artists2/Adriaen Van Ostade/In A Barn.jpg,Adriaen Van Ostade,In A Barn,https://uploads8.wikiart.org/images/adriaen-van-ostade/in-a-barn.jpg!Large.jpg,-0.014604475857390591,0.00714211815799734
Artists2/Adriaen Van Ostade/In A Tavern.jpg,Adriaen Van Ostade,In A Tavern,https://uploads1.wikiart.org/images/adriaen-van-ostade/in-a-tavern.jpg!Large.jpg,-0.012960152639059733,0.006637436535319984
Artists2/Adriaen Van Ostade/In The Village Inn.jpg,Adriaen Van Ostade,In The Village Inn,https://uploads8.wikiart.org/images/adriaen-van-ostade/in-the-village-inn.jpg!Large.jpg,-0.01265747631257624,0.00653181206995925
Artists2/Adriaen Van Ostade/Inn Scene.jpg,Adriaen Van Ostade,Inn Scene,https://uploads8.wikiart.org/images/adriaen-van-ostade/inn-scene.jpg!Large.jpg,-0.016588098852185706,0.008367034780453952
Artists2/Adriaen Van Ostade/Interior Of A Farmhouse With Skaters.jpg,Adriaen Van Ostade,Interior Of A Farmhouse With Skaters,https://uploads8.wikiart.org/images/adriaen-van-ostade/interior-of-a-farmhouse-with-skaters.jpg!Large.jpg,-0.013014188354517807,0.0063351269140655584
