painting_id,color_hex,weight
painting::Artists2/Marevna Marie Vorobieff/Two Children 1942.jpg,#d4bab1,0.067500
painting::Artists2/Marevna Marie Vorobieff/Black Woman With Peppers 1938.jpg,#d4bab1,0.313900
painting::Artists2/Marevna Marie Vorobieff/Still Life With Bottle And Fruit 1938.jpg,#d4bab1,0.257200
painting::Artists2/Marevna Marie Vorobieff/Self Portrait 1929.jpg,#d4bab1,0.052800
painting::Artists2/Marevna Marie Vorobieff/Modi Kisling And Chaim Soutine 1914.jpg,#d4bab1,0.871200
painting::Artists2/Olexandr Archipenko/Two Nude Female Figures Seated And Bending.jpg,#d4bab1,0.412000
painting::Artists2/Olexandr Archipenko/Two Nude Female Figures With A Cloth.jpg,#d4bab1,0.631200
painting::Artists2/Olexandr Archipenko/Two Figures.jpg,#d4bab1,0.284100
painting::Artists2/Olexandr Archipenko/Seated Female Nude With Left Leg Bent.jpg,#d4bab1,0.812600
painting::Artists2/Olexandr Archipenko/Seated Female Nude With Left Hand On Right Leg.jpg,#d4bab1,0.000500
painting::Artists2/Olexandr Archipenko/Woman With Umbrella 1919.jpg,#d4bab1,0.722300
painting::Artists2/Juan Gris/Portrait Of Pablo Picasso 1912.jpg,#d4bab1,0.132800
painting::Artists2/Roger De La Fresnaye/Castor And Pollux 1922.jpg,#d4bab1,0.040200
painting::Artists2/Andr Lhote/Le Port De Bordeaux 1915.jpg,#d4bab1,0.210600
painting::Artists2/Roger De La Fresnaye/Seated Man 1914.jpg,#d4bab1,0.112300
painting::Artists2/Roger De La Fresnaye/Joan Of Arc.jpg,#d4bab1,0.062700
painting::Artists2/Roger De La Fresnaye/The Factory Chimney Meulan Landscape 1912.jpg,#d4bab1,0.050500
painting::Artists2/Roger De La Fresnaye/Still Life With Coffee Pot And Melon.jpg,#d4bab1,0.070000
painting::Artists2/Roger De La Fresnaye/Self Portrait 1908.jpg,#d4bab1,0.139800
painting::Artists2/Georges Braque/Still Life.jpg,#d4bab1,0.247200
painting::Artists2/Georges Braque/Blue Aquarium 1962.jpg,#d4bab1,0.064300
painting::Artists2/Georges Braque/The Plow 1961.jpg,#d4bab1,0.169900
painting::Artists2/Georges Braque/Resurrection Of The Bird 1959.jpg,#d4bab1,0.158500
painting::Artists2/Georges Braque/Amaryllis 1958.jpg,#d4bab1,0.178500
painting::Artists2/Georges Braque/A Bird Passing Through A Cloud 1957.jpg,#d4bab1,0.056300
painting::Artists2/Georges Braque/The Echo.jpg,#d4bab1,0.044700
painting::Artists2/Georges Braque/Night 1951.jpg,#d4bab1,0.053400
painting::Artists2/Georges Braque/The Studio V 1949.jpg,#d4bab1,0.074700
painting::Artists2/Georges Braque/Not_Detected_193676.jpg,#d4bab1,0.055200
painting::Artists2/Georges Braque/The Wash Stand 1942.jpg,#d4bab1,0.093400
painting::Artists2/Georges Braque/Figure Double With Marine Background 1942.jpg,#d4bab1,0.116500
painting::Artists2/Georges Braque/A Man At The Easel 1942.jpg,#d4bab1,0.063300
painting::Artists2/Georges Braque/The Studio 1939.jpg,#d4bab1,0.095600
painting::Artists2/Georges Braque/The Pedestal 1938.jpg,#d4bab1,0.059800
painting::Artists2/Georges Braque/Still Life With Music Scroll.jpg,#d4bab1,0.100500
painting::Artists2/Georges Braque/The Purple Tablecloth 1936.jpg,#d4bab1,0.087500
painting::Artists2/Georges Braque/The Yellow Napkin 1935.jpg,#d4bab1,0.044200
painting::Artists2/Georges Braque/Still Life With Red Tablecloth 1934.jpg,#d4bab1,0.163900
painting::Artists2/Georges Braque/The Pink Napkin 1933.jpg,#d4bab1,0.389600
painting::Artists2/Georges Braque/Lying Nude The Bather Ix 1932.jpg,#d4bab1,0.079300
painting::Artists2/Georges Braque/The Round Table 1929.jpg,#d4bab1,0.053700
painting::Artists2/Georges Braque/Boats On The Seashore 1929.jpg,#d4bab1,0.077300
painting::Artists2/Georges Braque/Still Life With Glass Carafe And Phillips Ace 1919.jpg,#d4bab1,0.043300
painting::Artists2/Georges Braque/Still Life With Grapes Ii 1918.jpg,#d4bab1,0.076100
painting::Artists2/Georges Braque/Still Life With Grapes 1918.jpg,#d4bab1,0.083600
painting::Artists2/Georges Braque/The Bottle Of Rum 1914.jpg,#d4bab1,0.069400
painting::Artists2/Georges Braque/Newspaper Bottle Packet Of Tobacco 1914.jpg,#d4bab1,0.177900
painting::Artists2/Georges Braque/Mandolin 1914.jpg,#d4bab1,0.149500
painting::Artists2/Georges Braque/Bottle Of Rum 1914.jpg,#d4bab1,0.230600
painting::Artists2/Georges Braque/Violin And Sheet Music On A Table Petit Oiseau 1913.jpg,#d4bab1,0.298800
painting::Artists2/Georges Braque/The Musician S Table 1913.jpg,#d4bab1,0.081000
painting::Artists2/Georges Braque/The Clarinet Tenora 1913.jpg,#d4bab1,0.040700
painting::Artists2/Georges Braque/Guitar Program Statue D Epouvante 1913.jpg,#d4bab1,0.093500
painting::Artists2/Georges Braque/Glass And Card.jpg,#d4bab1,0.094500
painting::Artists2/Georges Braque/The Fruitdish 1912.jpg,#d4bab1,0.151300
painting::Artists2/Georges Braque/The Bottle Of Rum 1912.jpg,#d4bab1,0.092000
painting::Artists2/Georges Braque/Still Life With Harp And Violin 1911.jpg,#d4bab1,0.042900
painting::Artists2/Georges Braque/Violin And Jug 1910.jpg,#d4bab1,0.139800
painting::Artists2/Georges Braque/The Pitcher 1909.jpg,#d4bab1,0.210200
painting::Artists2/Georges Braque/Plate And Fruit Dish 1908.jpg,#d4bab1,0.086300
painting::Artists2/Georges Braque/Nude Study 1908.jpg,#d4bab1,0.244900
painting::Artists2/Georges Braque/Seated Woman 1907.jpg,#d4bab1,0.046300
painting::Artists2/Georges Braque/Port Of La Ciotat 1907.jpg,#d4bab1,0.053700
painting::Artists2/Georges Braque/Landscape At La Ciotat 1907.jpg,#d4bab1,0.203900
painting::Artists2/Georges Braque/La Ciotat 1907.jpg,#d4bab1,0.040300
painting::Artists2/Georges Braque/Ciotat 1907.jpg,#d4bab1,0.104000
painting::Artists2/Georges Braque/Landscape Near Antwerp 1906.jpg,#d4bab1,0.102100
painting::Artists2/Georges Braque/The House Behind The Trees 1906.jpg,#d4bab1,0.061100
painting::Artists2/Georges Braque/The Estaque 1906.jpg,#d4bab1,0.083600
painting::Artists2/Georges Braque/Still Life With Jugs And Pipe.jpg,#d4bab1,0.053200
painting::Artists2/Georges Braque/Estaque The Harbour 1906.jpg,#d4bab1,0.073600
painting::Artists2/Georges Braque/Ship At Le Havre 1905.jpg,#d4bab1,0.052900
painting::Artists2/Georges Braque/Antwerp Harbor 1905.jpg,#d4bab1,0.133200
painting::Artists2/Pablo Picasso/Marin And Student 1907.jpg,#d4bab1,0.052800
painting::Artists2/Pablo Picasso/Head Of Woman.jpg,#d4bab1,0.451200
painting::Artists2/Pablo Picasso/Female Nude With Her Arms Raised.jpg,#d4bab1,0.055700
painting::Artists2/Pablo Picasso/Bust Of Woman 1907.jpg,#d4bab1,0.043100
painting::Artists2/Pablo Picasso/Still Life With Bottle Of Anis Del Mono 1909.jpg,#d4bab1,0.138000
painting::Artists2/Pablo Picasso/Portrait Of Manuel Pallares 1909.jpg,#d4bab1,0.267300
painting::Artists2/Pablo Picasso/Carnival At The Bistro 1909.jpg,#d4bab1,0.661100
painting::Artists2/Pablo Picasso/Three Women Rhythmical Version 1908.jpg,#d4bab1,0.043100
painting::Artists2/Pablo Picasso/Guitar And Bottle 1913.jpg,#d4bab1,0.044000
painting::Artists2/Pablo Picasso/Clarinet And Violin 1913.jpg,#d4bab1,0.225000
painting::Artists2/Pablo Picasso/Bottle Of Vieux Marc Glass And Newspaper 1913.jpg,#d4bab1,0.075500
painting::Artists2/Pablo Picasso/Violin Glass Pipe And Inkwell 1912.jpg,#d4bab1,0.043800
painting::Artists2/Pablo Picasso/The Aficionado The Torero 1912.jpg,#d4bab1,0.067200
painting::Artists2/Pablo Picasso/Harlequin 1918.jpg,#d4bab1,0.121000
painting::Artists2/Pablo Picasso/Bathers 1918.jpg,#d4bab1,0.127600
painting::Artists2/Pablo Picasso/The Happy Family.jpg,#d4bab1,0.178700
painting::Artists2/Pablo Picasso/Self Portrait 1917 1.jpg,#d4bab1,0.877100
painting::Artists2/Pablo Picasso/Self Portrait 1917.jpg,#d4bab1,0.292800
painting::Artists2/Pablo Picasso/Olga In A Mantilla 1917.jpg,#d4bab1,0.088000
painting::Artists2/Pablo Picasso/Fruit Dish 1917.jpg,#d4bab1,0.056300
painting::Artists2/Pablo Picasso/The Abduction 1920.jpg,#d4bab1,0.282100
painting::Artists2/Pablo Picasso/Studio 1920.jpg,#d4bab1,0.074400
painting::Artists2/Pablo Picasso/Standing Nude.jpg,#d4bab1,0.176700
painting::Artists2/Pablo Picasso/Seated Woman Olga 1920.jpg,#d4bab1,0.844800
painting::Artists2/Pablo Picasso/Seated Woman 1920.jpg,#d4bab1,0.161800
painting::Artists2/Pablo Picasso/Reclining Woman At The Seashore 1920.jpg,#d4bab1,0.057800
painting::Artists2/Pablo Picasso/Portrait Of Olga 1920.jpg,#d4bab1,0.090900
painting::Artists2/Pablo Picasso/Portrait Of Igor Stravinsky 1920.jpg,#d4bab1,0.472200
painting::Artists2/Pablo Picasso/Greek Woman 1924.jpg,#d4bab1,0.230300
painting::Artists2/Pablo Picasso/Seated Woman With Her Arms Folded Sarah Murphy 1923.jpg,#d4bab1,0.040800
painting::Artists2/Pablo Picasso/Seated Woman 1923.jpg,#d4bab1,0.250100
painting::Artists2/Pablo Picasso/Kallan 1923.jpg,#d4bab1,0.072500
painting::Artists2/Pablo Picasso/Head Of A Woman 1923.jpg,#d4bab1,0.115600
painting::Artists2/Pablo Picasso/Crucifixion Study 1930.jpg,#d4bab1,0.900000
painting::Artists2/Pablo Picasso/Bust Of A Woman And Self Portrait.jpg,#d4bab1,0.103500
painting::Artists2/Pablo Picasso/Woman In The Garden 1929.jpg,#d4bab1,0.082500
painting::Artists2/Pablo Picasso/Seated Woman 1930.jpg,#d4bab1,0.214600
painting::Artists2/Pablo Picasso/Woman Turned Right 1934.jpg,#d4bab1,0.070800
painting::Artists2/Pablo Picasso/Dying Bull 1934.jpg,#d4bab1,0.054600
painting::Artists2/Pablo Picasso/Bullfight 1934.jpg,#d4bab1,0.087900
painting::Artists2/Pablo Picasso/Nudes 1934.jpg,#d4bab1,0.245000
painting::Artists2/Pablo Picasso/Blind Minotaur Is Guided By Girl 1934 2.jpg,#d4bab1,0.491500
painting::Artists2/Pablo Picasso/Blind Minotaur Is Guided By Girl Through The Night 1934.jpg,#d4bab1,0.239400
painting::Artists2/Pablo Picasso/Blind Minotaur Is Guided By Girl 1934 1.jpg,#d4bab1,0.557800
painting::Artists2/Pablo Picasso/Blind Minotaur Is Guided By Girl 1934.jpg,#d4bab1,0.784400
painting::Artists2/Pablo Picasso/Portrait Of Paul Éluard 1937.jpg,#d4bab1,0.057600
painting::Artists2/Pablo Picasso/Portrait Of Marie Thérèse Walter With Garland 1937.jpg,#d4bab1,0.085500
painting::Artists2/Pablo Picasso/Portrait Of Dora Maar 1937 1.jpg,#d4bab1,0.042600
painting::Artists2/Pablo Picasso/Leaning Woman 1937.jpg,#d4bab1,0.043800
painting::Artists2/Pablo Picasso/Great Bather Reading 1937.jpg,#d4bab1,0.057500
painting::Artists2/Pablo Picasso/Dream And Lie Of Franco 1937.jpg,#d4bab1,0.595500
painting::Artists2/Pablo Picasso/Dream And Lie Of Franco 1937 1.jpg,#d4bab1,0.121500
painting::Artists2/Pablo Picasso/Untitled 1939 2.jpg,#d4bab1,0.046000
painting::Artists2/Pablo Picasso/The Yellow Shirt Dora Maar 1939.jpg,#d4bab1,0.112100
painting::Artists2/Pablo Picasso/Seated Woman With Blue And Red Hat 1939.jpg,#d4bab1,0.141400
painting::Artists2/Pablo Picasso/Seated Woman 1939.jpg,#d4bab1,0.069000
painting::Artists2/Pablo Picasso/Portrait Of Jaime Sabartes As Grandee 1939.jpg,#d4bab1,0.042300
painting::Artists2/Pablo Picasso/Marie Therese Leaning 1939.jpg,#d4bab1,0.386000
painting::Artists2/Pablo Picasso/Head Of A Woman 1939.jpg,#d4bab1,0.171600
painting::Artists2/Pablo Picasso/Cat Eating A Bird 1939.jpg,#d4bab1,0.189300
painting::Artists2/Pablo Picasso/Bull Plate V 1945.jpg,#d4bab1,0.122700
painting::Artists2/Pablo Picasso/Bull Plate Iv 1945.jpg,#d4bab1,0.512300
painting::Artists2/Pablo Picasso/Bull Plate I 1945.jpg,#d4bab1,0.557800
painting::Artists2/Pablo Picasso/Woman With Brooch 1944.jpg,#d4bab1,0.243900
painting::Artists2/Pablo Picasso/Woman Washing Her Feet 1944.jpg,#d4bab1,0.301800
painting::Artists2/Pablo Picasso/Tomato Plant 1944.jpg,#d4bab1,0.065300
painting::Artists2/Pablo Picasso/Still Life With Lamp 1944.jpg,#d4bab1,0.041200
painting::Artists2/Pablo Picasso/Skull Urchins And Lamp On A Table 1943.jpg,#d4bab1,0.115000
painting::Artists2/Pablo Picasso/Firsts Steps 1943.jpg,#d4bab1,0.047100
painting::Artists2/Pablo Picasso/Portrait Of Jacqueline Roque With Her Hands Crossed 1954.jpg,#d4bab1,0.044800
painting::Artists2/Pablo Picasso/Portrait Of Child 1951.jpg,#d4bab1,0.781800
painting::Artists2/Pablo Picasso/Girl In Chair 1952.jpg,#d4bab1,0.130000
painting::Artists2/Pablo Picasso/Crouching Female Nude 1959.jpg,#d4bab1,0.112200
painting::Artists2/Pablo Picasso/Bobo Velazquez Murillo 1959.jpg,#d4bab1,0.055800
painting::Artists2/Pablo Picasso/Painter And His Palette 1967.jpg,#d4bab1,0.102000
painting::Artists2/Pablo Picasso/Man With Lamb Man Eating Watermelon And Flutist 1967.jpg,#d4bab1,0.051800
painting::Artists2/Pablo Picasso/Untitled 1966.jpg,#d4bab1,0.515400
painting::Artists2/Pablo Picasso/The Sleepers 1965.jpg,#d4bab1,0.040300
painting::Artists2/Pablo Picasso/Head Of The Man.jpg,#d4bab1,0.073600
painting::Artists2/Pablo Picasso/Untitled 1971 2.jpg,#d4bab1,0.662800
painting::Artists2/Pablo Picasso/Untitled 1971 3.jpg,#d4bab1,0.949100
painting::Artists2/Pablo Picasso/Untitled 1971 1.jpg,#d4bab1,0.487500
painting::Artists2/Pablo Picasso/Untitled 1971.jpg,#d4bab1,0.862200
painting::Artists2/Pablo Picasso/Seated Woman 1971.jpg,#d4bab1,0.097300
painting::Artists2/Pablo Picasso/Crouching Man 1971.jpg,#d4bab1,0.060100
painting::Artists2/Pablo Picasso/Untitled 1970 2.jpg,#d4bab1,0.210800
painting::Artists2/Pablo Picasso/Untitled 1970 1.jpg,#d4bab1,0.924700
painting::Artists2/Pablo Picasso/Untitled 1970.jpg,#d4bab1,0.292600
painting::Artists2/Pablo Picasso/The Eight Names Of Picasso 1970.jpg,#d4bab1,0.921000
painting::Artists2/Pablo Picasso/Musketeer 1970.jpg,#d4bab1,0.046800
painting::Artists2/Pablo Picasso/Big Heads 1969.jpg,#d4bab1,0.201600
painting::Artists2/Pablo Picasso/Untitled 1968.jpg,#d4bab1,0.106800
painting::Artists2/Pablo Picasso/Seated Man Self Portrait 1965.jpg,#d4bab1,0.048800
painting::Artists2/Pablo Picasso/Lying Female Nude Playing With Cat 1964.jpg,#d4bab1,0.062600
painting::Artists2/Pablo Picasso/Bust Of Woman 1965.jpg,#d4bab1,0.134000
painting::Artists2/Pablo Picasso/Lying Female Nude 1964.jpg,#d4bab1,0.085700
painting::Artists2/Pablo Picasso/Painter And His Model 1963.jpg,#d4bab1,0.061500
painting::Artists2/Pablo Picasso/Woman With Hat 1962.jpg,#d4bab1,0.268200
painting::Artists2/Pablo Picasso/The Abduction Of Sabines 1962 1.jpg,#d4bab1,0.048800
painting::Artists2/Pablo Picasso/The Abduction Of Sabines 1962.jpg,#d4bab1,0.253100
painting::Artists2/Pablo Picasso/Women S Toilette 1961.jpg,#d4bab1,0.046800
painting::Artists2/Pablo Picasso/Seated Woman Jacqueline 1960.jpg,#d4bab1,0.109400
painting::Artists2/Pablo Picasso/Reclining Woman Reading 1960.jpg,#d4bab1,0.052700
painting::Artists2/Pablo Picasso/The Dining Room Of Vauvenargues 1959.jpg,#d4bab1,0.097500
painting::Artists2/Pablo Picasso/Lying Female Nude Under The Pine Tree 1959.jpg,#d4bab1,0.047800
painting::Artists2/Pablo Picasso/Las Meninas Velazquez 1957 4.jpg,#d4bab1,0.065500
painting::Artists2/Pablo Picasso/Las Meninas Velazquez 1957 3.jpg,#d4bab1,0.053200
painting::Artists2/Pablo Picasso/Las Meninas Velazquez 1957 2.jpg,#d4bab1,0.108100
painting::Artists2/Pablo Picasso/Las Meninas Velazquez 1957 1.jpg,#d4bab1,0.044400
painting::Artists2/Pablo Picasso/Las Meninas Velazquez 1957.jpg,#d4bab1,0.099100
painting::Artists2/Pablo Picasso/Woman In The Studio 1956.jpg,#d4bab1,0.140000
painting::Artists2/Pablo Picasso/Two Women On The Beach 1956.jpg,#d4bab1,0.169800
painting::Artists2/Pablo Picasso/Studio Of California In Cannes 1956.jpg,#d4bab1,0.048400
painting::Artists2/Pablo Picasso/Naked Woman In Rocking Chair 1956.jpg,#d4bab1,0.043100
painting::Artists2/Pablo Picasso/Jacqueline At The Studio 1956.jpg,#d4bab1,0.082500
painting::Artists2/Pablo Picasso/Interior With Girl Drawing 1956.jpg,#d4bab1,0.082000
painting::Artists2/Pablo Picasso/Female Nude Near The Garden 1956.jpg,#d4bab1,0.151000
painting::Artists2/Pablo Picasso/The Beach In Garoupe 1955.jpg,#d4bab1,0.066600
painting::Artists2/Pablo Picasso/Women Of Algiers 1955.jpg,#d4bab1,0.149500
painting::Artists2/Pablo Picasso/The Beach In Garoupe 1955 1.jpg,#d4bab1,0.229000
painting::Artists2/Pablo Picasso/Don Quixote 1955.jpg,#d4bab1,0.632000
painting::Artists2/Pablo Picasso/Lying Naked Woman The Voyeurs 1955.jpg,#d4bab1,0.050000
painting::Artists2/Pablo Picasso/Lying Naked Woman 1955 1.jpg,#d4bab1,0.098000
painting::Artists2/Pablo Picasso/Algerian Women Delacroix 1955.jpg,#d4bab1,0.053800
painting::Artists2/Pablo Picasso/Portrait Of Sylvette David In Green Chair 1954.jpg,#d4bab1,0.285700
painting::Artists2/Pablo Picasso/Portrait Of Sylvette David.jpg,#d4bab1,0.102500
painting::Artists2/Pablo Picasso/Portrait Of Sylvette David 1954 2.jpg,#d4bab1,0.512800
painting::Artists2/Pablo Picasso/Portrait Of Sylvette David 1954 1.jpg,#d4bab1,0.361000
painting::Artists2/Pablo Picasso/Portrait Of Sylvette David 1954.jpg,#d4bab1,0.077500
painting::Artists2/Pablo Picasso/Picador On The Horseback On Arena 1951.jpg,#d4bab1,0.952600
painting::Artists2/Pablo Picasso/Drawing Woman Surrounded By Her Children 1950.jpg,#d4bab1,0.144700
painting::Artists2/Pablo Picasso/Claude In The Arms Of His Mother 1948.jpg,#d4bab1,0.040400
painting::Artists2/Pablo Picasso/Still Life On A Table 1947.jpg,#d4bab1,0.056200
painting::Artists2/Pablo Picasso/Still Life 1947 1.jpg,#d4bab1,0.096900
painting::Artists2/Pablo Picasso/Two Nude Women 1946.jpg,#d4bab1,0.118800
painting::Artists2/Pablo Picasso/Bull Study 1946.jpg,#d4bab1,0.881800
painting::Artists2/Pablo Picasso/Bull Plate X 1946.jpg,#d4bab1,0.908000
painting::Artists2/Pablo Picasso/The Mass Grave.jpg,#d4bab1,0.204600
painting::Artists2/Pablo Picasso/Scenes Of Bullfighting 1945.jpg,#d4bab1,0.112700
painting::Artists2/Pablo Picasso/Leeks Fish Head Skull And Pitcher 1945.jpg,#d4bab1,0.085800
painting::Artists2/Pablo Picasso/Crane And Pitcher 1945.jpg,#d4bab1,0.051100
painting::Artists2/Pablo Picasso/Bull Plate Vii 1945.jpg,#d4bab1,0.078100
painting::Artists2/Pablo Picasso/Bull Plate Vi 1945.jpg,#d4bab1,0.502700
painting::Artists2/Pablo Picasso/A Child With Pigeons 1943.jpg,#d4bab1,0.117700
painting::Artists2/Pablo Picasso/Sleeping Man And Sitting Woman 1.jpg,#d4bab1,0.202300
painting::Artists2/Pablo Picasso/Sleeping Man And Sitting Woman.jpg,#d4bab1,0.509300
painting::Artists2/Pablo Picasso/Seated Woman With Fish 1942.jpg,#d4bab1,0.372400
painting::Artists2/Pablo Picasso/Bull S Head On The Table 1942.jpg,#d4bab1,0.182300
painting::Artists2/Pablo Picasso/Bust Of A Woman 1942.jpg,#d4bab1,0.308500
painting::Artists2/Pablo Picasso/Woman Sitting In An Armchair 1941 1.jpg,#d4bab1,0.203100
painting::Artists2/Pablo Picasso/Woman Sitting In An Armchair 1941.jpg,#d4bab1,0.076700
painting::Artists2/Pablo Picasso/Woman In An Armchair 1941.jpg,#d4bab1,0.055000
painting::Artists2/Pablo Picasso/Seated Woman On Wooden Chair 1941.jpg,#d4bab1,0.052800
painting::Artists2/Pablo Picasso/Seated Woman 1941.jpg,#d4bab1,0.129900
painting::Artists2/Pablo Picasso/Seated Dora Maar 1941.jpg,#d4bab1,0.040400
painting::Artists2/Pablo Picasso/Female Nude 1941.jpg,#d4bab1,0.043800
painting::Artists2/Pablo Picasso/Woman Styling Her Hair 1940.jpg,#d4bab1,0.115600
painting::Artists2/Pablo Picasso/Café In Royan 1940.jpg,#d4bab1,0.524900
painting::Artists2/Pablo Picasso/Woman S Head 1939.jpg,#d4bab1,0.056800
painting::Artists2/Pablo Picasso/Woman Sitting In An Armchair 1939.jpg,#d4bab1,0.287100
painting::Artists2/Pablo Picasso/Women At Their Toilette 1938.jpg,#d4bab1,0.146800
painting::Artists2/Pablo Picasso/Woman With Straw Hat On Flowery Background 1938.jpg,#d4bab1,0.118000
painting::Artists2/Pablo Picasso/Woman With Cockerel 1938.jpg,#d4bab1,0.058500
painting::Artists2/Pablo Picasso/The Sailor 1938.jpg,#d4bab1,0.261700
painting::Artists2/Pablo Picasso/Seated Woman In Garden 1938.jpg,#d4bab1,0.056500
